
 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:00   4.8756e-02      1  EP      2.6365e-02   3.1416e-02
    1  00:00:00   4.8756e-02      2  SN      2.6365e-02   3.1416e-02
    1  00:00:00   4.8716e-02      3  FP      2.6321e-02   3.1416e-02
  133  00:00:00   1.4973e-01      4  UZ      7.8540e-02   3.1416e-02
  285  00:00:01   2.9986e-01      5  UZ      1.5708e-01   3.1416e-02
  435  00:00:02   4.4984e-01      6  UZ      2.3562e-01   3.1416e-02
  844  00:00:03   8.5774e-01      7  UZ      4.4925e-01   3.1416e-02
  971  00:00:04   9.8467e-01      8  UZ      5.1572e-01   3.1416e-02
 1486  00:00:06   1.4996e+00      9  UZ      7.8540e-01   3.1416e-02
 1786  00:00:08   1.7995e+00     10  EP      9.4248e-01   3.1416e-02

 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:08   4.8756e-02     11  EP      2.6365e-02   3.1416e-02
    1  00:00:08   4.8756e-02     12  BP      2.6365e-02   3.1416e-02
    1  00:00:08   4.8807e-02     13  FP      2.6402e-02   3.1416e-02
    2  00:00:08   4.8807e-02     14  SN      2.6402e-02   3.1416e-02
    2  00:00:08   4.8816e-02     15  FP      2.6394e-02   3.1416e-02
  132  00:00:09   1.4973e-01     16  UZ      7.8540e-02   3.1416e-02
  284  00:00:10   2.9986e-01     17  UZ      1.5708e-01   3.1416e-02
  435  00:00:10   4.4984e-01     18  UZ      2.3562e-01   3.1416e-02
  843  00:00:12   8.5774e-01     19  UZ      4.4925e-01   3.1416e-02
  970  00:00:13   9.8467e-01     20  UZ      5.1572e-01   3.1416e-02
 1485  00:00:16   1.4996e+00     21  UZ      7.8540e-01   3.1416e-02
 1785  00:00:18   1.7995e+00     22  EP      9.4248e-01   3.1416e-02
