
 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:00   7.0978e-02      1  EP      3.7385e-02   3.1416e-02
    1  00:00:00   7.0978e-02      2  SN      3.7385e-02   3.1416e-02
    1  00:00:00   7.0978e-02      3  BP      3.7385e-02   3.1416e-02
    1  00:00:00   7.0860e-02      4  FP      3.7333e-02   3.1416e-02
    2  00:00:00   7.0886e-02      5  SN      3.7353e-02   3.1416e-02
    2  00:00:00   7.0915e-02      6  FP      3.7376e-02   3.1416e-02
   51  00:00:00   4.8421e-02      7  SN      2.3736e-02   3.1416e-02
   51  00:00:00   4.7905e-02      8  FP      2.3319e-02   3.1416e-02
  182  00:00:01   1.6180e-01      9  UZ      7.8540e-02   3.1416e-02
  345  00:00:02   3.2382e-01     10  UZ      1.5708e-01   3.1416e-02
  508  00:00:03   4.8574e-01     11  UZ      2.3562e-01   3.1416e-02
  670  00:00:04   6.4765e-01     12  UZ      3.1416e-01   3.1416e-02
  832  00:00:05   8.0957e-01     13  EP      3.9270e-01   3.1416e-02

 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:05   7.0978e-02     14  EP      3.7385e-02   3.1416e-02
    1  00:00:05   7.1102e-02     15  FP      3.7438e-02   3.1416e-02
   55  00:00:06   4.8552e-02     16  SN      2.3873e-02   3.1416e-02
   55  00:00:06   4.7598e-02     17  FP      2.3117e-02   3.1416e-02
  186  00:00:06   1.6180e-01     18  UZ      7.8540e-02   3.1416e-02
  350  00:00:07   3.2382e-01     19  UZ      1.5708e-01   3.1416e-02
  512  00:00:08   4.8574e-01     20  UZ      2.3562e-01   3.1416e-02
  674  00:00:09   6.4765e-01     21  UZ      3.1416e-01   3.1416e-02
  836  00:00:10   8.0957e-01     22  EP      3.9270e-01   3.1416e-02
