
 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:00   5.0157e-02      1  EP      2.7648e-02   3.1416e-02
    1  00:00:00   5.0157e-02      2  SN      2.7648e-02   3.1416e-02
    1  00:00:00   5.0118e-02      3  FP      2.7606e-02   3.1416e-02
  144  00:00:00   1.5034e-01      4  UZ      7.8540e-02   3.1416e-02
  304  00:00:01   3.0730e-01      5  UZ      1.5708e-01   3.1416e-02
  460  00:00:02   4.6323e-01      6  UZ      2.3562e-01   3.1416e-02
  616  00:00:03   6.1875e-01      7  UZ      3.1416e-01   3.1416e-02
  771  00:00:04   7.7408e-01      8  EP      3.9270e-01   3.1416e-02

 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:05   5.0157e-02      9  EP      2.7648e-02   3.1416e-02
    1  00:00:05   5.0157e-02     10  BP      2.7648e-02   3.1416e-02
    1  00:00:05   5.0206e-02     11  FP      2.7683e-02   3.1416e-02
    2  00:00:05   5.0206e-02     12  SN      2.7683e-02   3.1416e-02
    2  00:00:05   5.0215e-02     13  FP      2.7675e-02   3.1416e-02
  144  00:00:06   1.5034e-01     14  UZ      7.8540e-02   3.1416e-02
  303  00:00:07   3.0730e-01     15  UZ      1.5708e-01   3.1416e-02
  460  00:00:08   4.6323e-01     16  UZ      2.3562e-01   3.1416e-02
  615  00:00:10   6.1875e-01     17  UZ      3.1416e-01   3.1416e-02
  771  00:00:11   7.7408e-01     18  EP      3.9270e-01   3.1416e-02
