
 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:00   1.8228e-01      1  EP      1.2697e-01   3.1416e-02
    1  00:00:00   1.8228e-01      2  SN      1.2697e-01   3.1416e-02
    1  00:00:00   1.8210e-01      3  FP      1.2683e-01   3.1416e-02
   12  00:00:00   1.8646e-01      4  SN      1.2991e-01   3.1416e-02
   12  00:00:00   1.8646e-01      5  BP      1.2990e-01   3.1416e-02
  278  00:00:01   4.4917e-01      6  UZ      3.1416e-01   3.1416e-02
  727  00:00:03   8.9778e-01      7  EP      6.2832e-01   3.1416e-02

 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:03   1.8228e-01      8  EP      1.2697e-01   3.1416e-02
    1  00:00:03   1.8228e-01      9  BP      1.2697e-01   3.1416e-02
    1  00:00:03   1.8247e-01     10  FP      1.2710e-01   3.1416e-02
    2  00:00:03   1.8244e-01     11  SN      1.2707e-01   3.1416e-02
    2  00:00:04   1.8236e-01     12  FP      1.2702e-01   3.1416e-02
   12  00:00:04   1.8647e-01     13  SN      1.2991e-01   3.1416e-02
   12  00:00:04   1.8647e-01     14  BP      1.2991e-01   3.1416e-02
  278  00:00:05   4.4917e-01     15  UZ      3.1416e-01   3.1416e-02
  727  00:00:08   8.9778e-01     16  EP      6.2832e-01   3.1416e-02
