
 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:00   7.8081e-02      1  EP      5.0546e-02   3.1416e-02
    1  00:00:00   7.8081e-02      2  SN      5.0546e-02   3.1416e-02
    1  00:00:00   7.8081e-02      3  BP      5.0546e-02   3.1416e-02
    4  00:00:00   7.5242e-02      4  SN      4.8345e-02   3.1416e-02
    4  00:00:00   7.5242e-02      5  BP      4.8345e-02   3.1416e-02
    5  00:00:00   7.2830e-02      6  SN      4.6461e-02   3.1416e-02
    5  00:00:00   7.2830e-02      7  BP      4.6461e-02   3.1416e-02
    7  00:00:00   6.0200e-02      8  SN      3.6306e-02   3.1416e-02
    7  00:00:00   6.0157e-02      9  BP      3.6271e-02   3.1416e-02
   10  00:00:00   4.9437e-02     10  SN      2.6990e-02   3.1416e-02
   10  00:00:00   4.9437e-02     11  BP      2.6990e-02   3.1416e-02
   11  00:00:00   4.6665e-02     12  SN      2.4398e-02   3.1416e-02
   11  00:00:00   4.6666e-02     13  BP      2.4399e-02   3.1416e-02
   15  00:00:00   4.4009e-02     14  SN      2.1725e-02   3.1416e-02
   15  00:00:00   4.4009e-02     15  FP      2.1715e-02   3.1416e-02
   40  00:00:01   2.0079e-01     16  UZ      1.0000e-01   3.1416e-02
   41  00:00:01   2.1609e-01     17  SN      1.0767e-01   3.1416e-02
   41  00:00:01   2.1609e-01     18  BP      1.0767e-01   3.1416e-02
  100  00:00:01   8.0020e-01     19  EP      4.0000e-01   3.1416e-02

 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:01   7.8081e-02     20  EP      5.0546e-02   3.1416e-02
    1  00:00:01   7.8338e-02     21  BP      5.0743e-02   3.1416e-02
    1  00:00:02   7.9268e-02     22  SN      5.1410e-02   3.1416e-02
    2  00:00:02   8.3345e-02     23  SN      5.3995e-02   3.1416e-02
    2  00:00:02   8.3345e-02     24  BP      5.3995e-02   3.1416e-02
    5  00:00:02   9.4578e-02     25  SN      6.1428e-02   3.1416e-02
    5  00:00:02   9.4578e-02     26  BP      6.1428e-02   3.1416e-02
    7  00:00:02   1.0341e-01     27  SN      6.7276e-02   3.1416e-02
    7  00:00:02   1.0341e-01     28  BP      6.7276e-02   3.1416e-02
   12  00:00:02   1.5303e-01     29  UZ      1.0000e-01   3.1416e-02
   15  00:00:02   1.8020e-01     30  SN      1.1785e-01   3.1416e-02
   15  00:00:02   1.8020e-01     31  BP      1.1785e-01   3.1416e-02
   58  00:00:03   6.1102e-01     32  EP      4.0000e-01   3.1416e-02
