
 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:00   5.0972e-01      1  EP      2.8383e-01   3.1416e-01
    1  00:00:00   5.0972e-01      2  SN      2.8383e-01   3.1416e-01
    1  00:00:00   5.0956e-01      3  FP      2.8363e-01   3.1416e-01
   58  00:00:08   7.8647e-01      4  SN      3.7583e-01   3.1416e-01
   58  00:00:08   7.8647e-01      5  BP      3.7583e-01   3.1416e-01
   67  00:00:10   8.4402e-01      6  SN      4.0296e-01   3.1416e-01
   67  00:00:10   8.4402e-01      7  BP      4.0296e-01   3.1416e-01
   81  00:00:14   9.5069e-01      8  SN      4.5057e-01   3.1416e-01
   81  00:00:14   9.5069e-01      9  BP      4.5057e-01   3.1416e-01
   88  00:00:16   1.0077e+00     10  SN      4.7522e-01   3.1416e-01
   88  00:00:16   1.0077e+00     11  BP      4.7522e-01   3.1416e-01
   95  00:00:17   1.0655e+00     12  EP      5.0000e-01   3.1416e-01

 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:17   5.0972e-01     13  EP      2.8383e-01   3.1416e-01
    1  00:00:17   5.0972e-01     14  BP      2.8383e-01   3.1416e-01
    1  00:00:17   5.1002e-01     15  FP      2.8401e-01   3.1416e-01
    2  00:00:18   5.1002e-01     16  SN      2.8401e-01   3.1416e-01
    2  00:00:18   5.1015e-01     17  FP      2.8397e-01   3.1416e-01
   58  00:00:26   7.8647e-01     18  SN      3.7583e-01   3.1416e-01
   58  00:00:26   7.8647e-01     19  BP      3.7583e-01   3.1416e-01
   67  00:00:28   8.4402e-01     20  BP      4.0296e-01   3.1416e-01
   67  00:00:28   8.4402e-01     21  SN      4.0296e-01   3.1416e-01
   81  00:00:31   9.5069e-01     22  SN      4.5057e-01   3.1416e-01
   81  00:00:31   9.5069e-01     23  BP      4.5057e-01   3.1416e-01
   88  00:00:33   1.0077e+00     24  SN      4.7522e-01   3.1416e-01
   88  00:00:33   1.0077e+00     25  BP      4.7522e-01   3.1416e-01
   95  00:00:34   1.0655e+00     26  EP      5.0000e-01   3.1416e-01
