
 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:00   1.4865e-01      1  EP      1.0274e-01   3.1416e-02
    1  00:00:00   1.4865e-01      2  SN      1.0274e-01   3.1416e-02
    1  00:00:00   1.4854e-01      3  FP      1.0266e-01   3.1416e-02
  320  00:00:01   4.5427e-01      4  UZ      3.1416e-01   3.1416e-02
  774  00:00:03   9.0849e-01      5  EP      6.2832e-01   3.1416e-02

 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:03   1.4865e-01      6  EP      1.0274e-01   3.1416e-02
    1  00:00:03   1.4865e-01      7  BP      1.0274e-01   3.1416e-02
    1  00:00:03   1.4887e-01      8  FP      1.0290e-01   3.1416e-02
    2  00:00:04   1.4887e-01      9  SN      1.0289e-01   3.1416e-02
    2  00:00:04   1.4886e-01     10  FP      1.0288e-01   3.1416e-02
  319  00:00:05   4.5427e-01     11  UZ      3.1416e-01   3.1416e-02
  774  00:00:08   9.0849e-01     12  EP      6.2832e-01   3.1416e-02
