
 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:00   6.0157e-02      1  EP      3.6276e-02   3.1416e-02
    1  00:00:00   6.0157e-02      2  SN      3.6276e-02   3.1416e-02
    1  00:00:00   6.0105e-02      3  FP      3.6231e-02   3.1416e-02
  457  00:00:02   4.9706e-01      4  UZ      3.1416e-01   3.1416e-02
  954  00:00:04   9.9362e-01      5  EP      6.2832e-01   3.1416e-02

 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:04   6.0157e-02      6  EP      3.6276e-02   3.1416e-02
    1  00:00:04   6.0157e-02      7  BP      3.6276e-02   3.1416e-02
    1  00:00:04   6.0264e-02      8  FP      3.6358e-02   3.1416e-02
    2  00:00:04   6.0264e-02      9  SN      3.6358e-02   3.1416e-02
    2  00:00:04   6.0263e-02     10  FP      3.6349e-02   3.1416e-02
  456  00:00:06   4.9706e-01     11  UZ      3.1416e-01   3.1416e-02
  953  00:00:09   9.9362e-01     12  EP      6.2832e-01   3.1416e-02
