
 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:00   5.2616e-02      1  EP      2.9846e-02   3.1416e-02
    1  00:00:00   5.2616e-02      2  BP      2.9846e-02   3.1416e-02
    1  00:00:00   5.2616e-02      3  SN      2.9846e-02   3.1416e-02
    9  00:00:00   4.9240e-02      4  SN      2.6811e-02   3.1416e-02
    9  00:00:00   4.9240e-02      5  BP      2.6811e-02   3.1416e-02
   33  00:00:00   4.0781e-02      6  SN      1.8387e-02   3.1416e-02
   33  00:00:00   4.0781e-02      7  BP      1.8387e-02   3.1416e-02
   39  00:00:00   3.8966e-02      8  BP      1.6300e-02   3.1416e-02
   39  00:00:00   3.8966e-02      9  SN      1.6300e-02   3.1416e-02
  113  00:00:00   3.4452e-02     10  EP     -1.0000e-02   3.1416e-02

 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:00   5.2616e-02     11  EP      2.9846e-02   3.1416e-02
   19  00:00:01   6.0157e-02     12  SN      3.6276e-02   3.1416e-02
   19  00:00:01   6.0157e-02     13  BP      3.6276e-02   3.1416e-02
   43  00:00:01   7.0787e-02     14  SN      4.4855e-02   3.1416e-02
   43  00:00:01   7.0787e-02     15  BP      4.4855e-02   3.1416e-02
  138  00:00:01   1.1543e-01     16  UZ      7.8540e-02   3.1416e-02
  360  00:00:02   2.2435e-01     17  UZ      1.5708e-01   3.1416e-02
  583  00:00:03   3.3469e-01     18  UZ      2.3562e-01   3.1416e-02
  805  00:00:04   4.4540e-01     19  UZ      3.1416e-01   3.1416e-02
 1027  00:00:06   5.5625e-01     20  EP      3.9270e-01   3.1416e-02
