
 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:00   1.1543e-01      1  EP      7.8540e-02   3.1416e-02
    1  00:00:00   1.1543e-01      2  UZ      7.8540e-02   3.1416e-02
   30  00:00:00   8.7047e-02      3  SN      5.7403e-02   3.1416e-02
   30  00:00:00   8.7047e-02      4  BP      5.7403e-02   3.1416e-02
   43  00:00:00   7.7792e-02      5  SN      5.0321e-02   3.1416e-02
   43  00:00:00   7.7650e-02      6  FP      5.0210e-02   3.1416e-02
  115  00:00:00   1.2733e-01      7  UZ      7.8540e-02   3.1416e-02
  257  00:00:01   2.6593e-01      8  UZ      1.5708e-01   3.1416e-02
  394  00:00:01   4.0198e-01      9  UZ      2.3562e-01   3.1416e-02
  822  00:00:03   8.2923e-01     10  UZ      4.8381e-01   3.1416e-02
 1071  00:00:04   1.0775e+00     11  EP      6.2832e-01   3.1416e-02

 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:05   1.1543e-01     12  EP      7.8540e-02   3.1416e-02
  112  00:00:05   2.2435e-01     13  UZ      1.5708e-01   3.1416e-02
  223  00:00:06   3.3469e-01     14  UZ      2.3562e-01   3.1416e-02
  574  00:00:07   6.8492e-01     15  UZ      4.8381e-01   3.1416e-02
  778  00:00:08   8.8913e-01     16  EP      6.2832e-01   3.1416e-02
