
 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:00   8.7047e-02      1  EP      5.7403e-02   3.1416e-02
    1  00:00:00   8.6985e-02      2  FP      5.7353e-02   3.1416e-02
   50  00:00:00   1.2016e-01      3  UZ      7.8540e-02   3.1416e-02
  179  00:00:01   2.4435e-01      4  UZ      1.5708e-01   3.1416e-02
  303  00:00:01   3.6763e-01      5  UZ      2.3562e-01   3.1416e-02
  692  00:00:03   7.5625e-01      6  UZ      4.8381e-01   3.1416e-02
 1164  00:00:06   1.2281e+00      7  UZ      7.8540e-01   3.1416e-02
 1410  00:00:08   1.4738e+00      8  EP      9.4248e-01   3.1416e-02

 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:08   8.7047e-02      9  EP      5.7403e-02   3.1416e-02
    1  00:00:08   8.7048e-02     10  BP      5.7404e-02   3.1416e-02
   50  00:00:08   1.2016e-01     11  UZ      7.8540e-02   3.1416e-02
  179  00:00:09   2.4435e-01     12  UZ      1.5708e-01   3.1416e-02
  303  00:00:10   3.6763e-01     13  UZ      2.3562e-01   3.1416e-02
  692  00:00:12   7.5625e-01     14  UZ      4.8381e-01   3.1416e-02
 1164  00:00:14   1.2281e+00     15  UZ      7.8540e-01   3.1416e-02
 1410  00:00:16   1.4738e+00     16  EP      9.4248e-01   3.1416e-02
