
 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:00   1.8228e-01      1  EP      1.2697e-01   3.1416e-02
    1  00:00:00   1.8228e-01      2  SN      1.2697e-01   3.1416e-02
    1  00:00:00   1.8197e-01      3  FP      1.2674e-01   3.1416e-02
  274  00:00:01   4.4729e-01      4  UZ      3.1416e-01   3.1416e-02
  721  00:00:03   8.9347e-01      5  EP      6.2832e-01   3.1416e-02

 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:03   1.8228e-01      6  EP      1.2697e-01   3.1416e-02
    1  00:00:03   1.8228e-01      7  BP      1.2697e-01   3.1416e-02
    1  00:00:03   1.8260e-01      8  FP      1.2719e-01   3.1416e-02
    2  00:00:04   1.8252e-01      9  SN      1.2713e-01   3.1416e-02
    2  00:00:04   1.8238e-01     10  FP      1.2703e-01   3.1416e-02
  274  00:00:06   4.4729e-01     11  UZ      3.1416e-01   3.1416e-02
  721  00:00:08   8.9347e-01     12  EP      6.2832e-01   3.1416e-02
