
 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:00   1.2198e-01      1  EP      8.2743e-02   3.1416e-02
    1  00:00:00   1.2198e-01      2  FP      8.2743e-02   3.1416e-02
    1  00:00:00   1.2218e-01      3  SN      8.2884e-02   3.1416e-02
  351  00:00:01   4.5906e-01      4  UZ      3.1416e-01   3.1416e-02
  809  00:00:03   9.1704e-01      5  EP      6.2832e-01   3.1416e-02

 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:03   1.2198e-01      6  EP      8.2743e-02   3.1416e-02
    1  00:00:03   1.2198e-01      7  BP      8.2743e-02   3.1416e-02
    1  00:00:03   1.2198e-01      8  SN      8.2743e-02   3.1416e-02
  360  00:00:05   4.6548e-01      9  UZ      3.1416e-01   3.1416e-02
  826  00:00:07   9.3079e-01     10  EP      6.2832e-01   3.1416e-02
