
 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:00   6.0157e-01      1  EP      3.6276e-01   3.1416e-01
    1  00:00:00   6.0157e-01      2  SN      3.6276e-01   3.1416e-01
    1  00:00:00   6.0154e-01      3  FP      3.6273e-01   3.1416e-01
   42  00:00:00   8.3254e-01      4  SN      4.7564e-01   3.1416e-01
   42  00:00:00   8.3254e-01      5  BP      4.7564e-01   3.1416e-01
   48  00:00:00   8.8108e-01      6  EP      5.0000e-01   3.1416e-01

 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:01   6.0157e-01      7  EP      3.6276e-01   3.1416e-01
    1  00:00:01   6.0157e-01      8  BP      3.6276e-01   3.1416e-01
    1  00:00:01   6.0164e-01      9  SN      3.6281e-01   3.1416e-01
   42  00:00:02   8.3254e-01     10  SN      4.7564e-01   3.1416e-01
   42  00:00:02   8.3254e-01     11  BP      4.7564e-01   3.1416e-01
   48  00:00:02   8.8108e-01     12  EP      5.0000e-01   3.1416e-01
