
 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:00   1.7321e-01      1  EP      1.0000e-01   1.0000e-01
    1  00:00:00   1.7321e-01      2  UZ      1.0000e-01   1.0000e-01
   12  00:00:00   1.5760e-01      3  SN      8.6063e-02   1.0000e-01
   12  00:00:00   1.5770e-01      4  FP      8.6144e-02   1.0000e-01
   21  00:00:00   1.8523e-01      5  UZ      1.0000e-01   1.0000e-01
   21  00:00:00   1.8688e-01      6  SN      1.0084e-01   1.0000e-01
   21  00:00:00   1.8688e-01      7  BP      1.0084e-01   1.0000e-01
   27  00:00:00   2.3193e-01      8  SN      1.2388e-01   1.0000e-01
   27  00:00:00   2.3193e-01      9  BP      1.2388e-01   1.0000e-01
   40  00:00:00   3.5033e-01     10  SN      1.8510e-01   1.0000e-01
   40  00:00:00   3.5033e-01     11  BP      1.8509e-01   1.0000e-01
   51  00:00:00   4.5844e-01     12  BP      2.4135e-01   1.0000e-01
   51  00:00:00   4.5844e-01     13  SN      2.4135e-01   1.0000e-01
   62  00:00:00   5.6699e-01     14  SN      2.9797e-01   1.0000e-01
   62  00:00:00   5.6699e-01     15  BP      2.9797e-01   1.0000e-01
   82  00:00:01   7.6224e-01     16  EP      4.0000e-01   1.0000e-01

 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:01   1.7321e-01     17  EP      1.0000e-01   1.0000e-01
    6  00:00:01   1.9149e-01     18  SN      1.1547e-01   1.0000e-01
    6  00:00:01   1.9149e-01     19  BP      1.1547e-01   1.0000e-01
    8  00:00:01   2.0503e-01     20  HB      1.2657e-01   1.0000e-01
   13  00:00:01   2.3182e-01     21  SN      1.4789e-01   1.0000e-01
   13  00:00:01   2.3183e-01     22  BP      1.4789e-01   1.0000e-01
   14  00:00:01   2.3950e-01     23  SN      1.5388e-01   1.0000e-01
   14  00:00:01   2.3950e-01     24  BP      1.5388e-01   1.0000e-01
   15  00:00:01   2.4854e-01     25  SN      1.6089e-01   1.0000e-01
   15  00:00:01   2.4854e-01     26  BP      1.6089e-01   1.0000e-01
   18  00:00:01   2.7689e-01     27  SN      1.8257e-01   1.0000e-01
   18  00:00:01   2.7689e-01     28  BP      1.8257e-01   1.0000e-01
   20  00:00:01   2.9388e-01     29  SN      1.9540e-01   1.0000e-01
   20  00:00:02   2.9388e-01     30  BP      1.9540e-01   1.0000e-01
   21  00:00:02   3.0383e-01     31  SN      2.0287e-01   1.0000e-01
   21  00:00:02   3.0383e-01     32  BP      2.0287e-01   1.0000e-01
   22  00:00:02   3.1238e-01     33  SN      2.0926e-01   1.0000e-01
   22  00:00:02   3.1238e-01     34  BP      2.0926e-01   1.0000e-01
   25  00:00:02   3.4157e-01     35  SN      2.3094e-01   1.0000e-01
   25  00:00:02   3.4157e-01     36  BP      2.3094e-01   1.0000e-01
   27  00:00:02   3.6717e-01     37  HB      2.4981e-01   1.0000e-01
   32  00:00:02   4.1220e-01     38  SN      2.8276e-01   1.0000e-01
   32  00:00:02   4.1220e-01     39  BP      2.8276e-01   1.0000e-01
   49  00:00:02   5.7446e-01     40  EP      4.0000e-01   1.0000e-01
