
 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:00   5.3687e-01      1  EP      3.0784e-01   3.1416e-01
    1  00:00:00   5.3687e-01      2  SN      3.0784e-01   3.1416e-01
    1  00:00:00   5.3682e-01      3  FP      3.0780e-01   3.1416e-01
   23  00:00:00   6.2483e-01      4  UZ      3.5000e-01   3.1416e-01
   24  00:00:00   6.3034e-01      5  SN      3.5229e-01   3.1416e-01
   24  00:00:00   6.3034e-01      6  BP      3.5229e-01   3.1416e-01
   36  00:00:00   7.0073e-01      7  SN      3.8041e-01   3.1416e-01
   36  00:00:00   7.0073e-01      8  BP      3.8041e-01   3.1416e-01
   71  00:00:01   9.7358e-01      9  EP      5.0000e-01   3.1416e-01

 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:01   5.3687e-01     10  EP      3.0784e-01   3.1416e-01
    1  00:00:01   5.3687e-01     11  BP      3.0784e-01   3.1416e-01
    1  00:00:01   5.3695e-01     12  SN      3.0790e-01   3.1416e-01
   23  00:00:02   6.2483e-01     13  UZ      3.5000e-01   3.1416e-01
   24  00:00:02   6.3034e-01     14  SN      3.5229e-01   3.1416e-01
   24  00:00:02   6.3034e-01     15  BP      3.5229e-01   3.1416e-01
   36  00:00:02   7.0073e-01     16  SN      3.8041e-01   3.1416e-01
   36  00:00:02   7.0073e-01     17  BP      3.8041e-01   3.1416e-01
   71  00:00:03   9.7358e-01     18  EP      5.0000e-01   3.1416e-01
