
 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:00   7.1168e-02      1  EP      4.5155e-02   3.1416e-02
    1  00:00:00   7.1168e-02      2  SN      4.5155e-02   3.1416e-02
    1  00:00:00   7.1147e-02      3  FP      4.5138e-02   3.1416e-02
  165  00:00:02   1.2623e-01      4  UZ      7.8540e-02   3.1416e-02
  433  00:00:03   2.5292e-01      5  UZ      1.5708e-01   3.1416e-02
  688  00:00:05   3.7901e-01      6  UZ      2.3562e-01   3.1416e-02
 1676  00:00:09   8.7230e-01      7  UZ      5.4271e-01   3.1416e-02
 1952  00:00:11   1.0099e+00      8  EP      6.2832e-01   3.1416e-02

 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:11   7.1168e-02      9  EP      4.5155e-02   3.1416e-02
    1  00:00:11   7.1168e-02     10  BP      4.5155e-02   3.1416e-02
    1  00:00:11   7.1208e-02     11  FP      4.5185e-02   3.1416e-02
    2  00:00:12   7.1208e-02     12  SN      4.5185e-02   3.1416e-02
    2  00:00:12   7.1203e-02     13  FP      4.5179e-02   3.1416e-02
  164  00:00:13   1.2623e-01     14  UZ      7.8540e-02   3.1416e-02
  432  00:00:14   2.5292e-01     15  UZ      1.5708e-01   3.1416e-02
  687  00:00:15   3.7901e-01     16  UZ      2.3562e-01   3.1416e-02
 1675  00:00:20   8.7230e-01     17  UZ      5.4271e-01   3.1416e-02
 1951  00:00:22   1.0099e+00     18  EP      6.2832e-01   3.1416e-02
