
 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:00   6.0157e-02      1  EP      3.6276e-02   3.1416e-02
    1  00:00:00   6.0157e-02      2  SN      3.6276e-02   3.1416e-02
    1  00:00:00   6.0057e-02      3  FP      3.6192e-02   3.1416e-02
  429  00:00:02   4.7194e-01      4  UZ      3.1416e-01   3.1416e-02
  901  00:00:03   9.4283e-01      5  EP      6.2832e-01   3.1416e-02

 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:04   6.0157e-02      6  EP      3.6276e-02   3.1416e-02
    1  00:00:04   6.0157e-02      7  BP      3.6276e-02   3.1416e-02
    1  00:00:04   6.0359e-02      8  FP      3.6437e-02   3.1416e-02
    2  00:00:04   6.0359e-02      9  SN      3.6437e-02   3.1416e-02
    2  00:00:04   6.0353e-02     10  FP      3.6426e-02   3.1416e-02
  429  00:00:06   4.7194e-01     11  UZ      3.1416e-01   3.1416e-02
  900  00:00:08   9.4283e-01     12  EP      6.2832e-01   3.1416e-02
