
 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:00   9.6937e-02      1  EP      6.4845e-02   3.1416e-02
    1  00:00:00   9.6937e-02      2  SN      6.4845e-02   3.1416e-02
    1  00:00:00   9.6860e-02      3  FP      6.4787e-02   3.1416e-02
  387  00:00:01   4.6727e-01      4  UZ      3.1416e-01   3.1416e-02
  854  00:00:04   9.3438e-01      5  EP      6.2832e-01   3.1416e-02

 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:04   9.6937e-02      6  EP      6.4845e-02   3.1416e-02
    1  00:00:04   9.6937e-02      7  BP      6.4845e-02   3.1416e-02
    1  00:00:04   9.7087e-02      8  FP      6.4953e-02   3.1416e-02
    2  00:00:04   9.7087e-02      9  SN      6.4953e-02   3.1416e-02
    2  00:00:04   9.7081e-02     10  FP      6.4946e-02   3.1416e-02
  386  00:00:06   4.6727e-01     11  UZ      3.1416e-01   3.1416e-02
  854  00:00:08   9.3438e-01     12  EP      6.2832e-01   3.1416e-02
