
 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:00   5.1644e-02      1  EP      2.8711e-02   3.1416e-02
    1  00:00:00   5.1553e-02      2  FP      2.8641e-02   3.1416e-02
  107  00:00:00   1.2563e-01      3  UZ      7.8540e-02   3.1416e-02
  233  00:00:00   2.4905e-01      4  UZ      1.5708e-01   3.1416e-02
  358  00:00:01   3.7300e-01      5  UZ      2.3562e-01   3.1416e-02
  482  00:00:02   4.9706e-01      6  UZ      3.1416e-01   3.1416e-02
  606  00:00:02   6.2118e-01      7  EP      3.9270e-01   3.1416e-02

 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:02   5.1644e-02      8  EP      2.8711e-02   3.1416e-02
    1  00:00:02   5.1645e-02      9  BP      2.8711e-02   3.1416e-02
    1  00:00:02   5.1740e-02     10  FP      2.8782e-02   3.1416e-02
    2  00:00:02   5.1674e-02     11  SN      2.8730e-02   3.1416e-02
    2  00:00:02   5.1634e-02     12  FP      2.8698e-02   3.1416e-02
  109  00:00:03   1.2563e-01     13  UZ      7.8540e-02   3.1416e-02
  235  00:00:03   2.4905e-01     14  UZ      1.5708e-01   3.1416e-02
  359  00:00:05   3.7300e-01     15  UZ      2.3562e-01   3.1416e-02
  484  00:00:06   4.9706e-01     16  UZ      3.1416e-01   3.1416e-02
  608  00:00:06   6.2118e-01     17  EP      3.9270e-01   3.1416e-02
