
 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:00   4.3748e-02      1  EP      2.1528e-02   3.1416e-02
    1  00:00:00   4.3748e-02      2  SN      2.1528e-02   3.1416e-02
    1  00:00:00   4.3712e-02      3  FP      2.1490e-02   3.1416e-02
  948  00:00:15   9.6390e-01      4  UZ      4.7124e-01   3.1416e-02
 1527  00:00:24   1.5422e+00      5  EP      7.5398e-01   3.1416e-02

 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:24   4.3748e-02      6  EP      2.1528e-02   3.1416e-02
    1  00:00:25   4.3748e-02      7  BP      2.1528e-02   3.1416e-02
    1  00:00:25   4.3829e-02      8  FP      2.1599e-02   3.1416e-02
    2  00:00:25   4.3829e-02      9  SN      2.1599e-02   3.1416e-02
    2  00:00:25   4.3834e-02     10  FP      2.1588e-02   3.1416e-02
  947  00:00:40   9.6390e-01     11  UZ      4.7124e-01   3.1416e-02
 1526  00:00:49   1.5422e+00     12  EP      7.5398e-01   3.1416e-02
