
 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:00   5.4042e-02      1  EP      3.1093e-02   3.1416e-02
    1  00:00:00   5.4042e-02      2  SN      3.1093e-02   3.1416e-02
    1  00:00:00   5.4026e-02      3  FP      3.1078e-02   3.1416e-02
  187  00:00:00   1.2993e-01      4  UZ      7.8540e-02   3.1416e-02
  438  00:00:01   2.5298e-01      5  UZ      1.5708e-01   3.1416e-02
  687  00:00:03   3.7659e-01      6  UZ      2.3562e-01   3.1416e-02
 1660  00:00:07   8.6236e-01      7  UZ      5.4271e-01   3.1416e-02
 1931  00:00:08   9.9802e-01      8  EP      6.2832e-01   3.1416e-02

 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:08   5.4042e-02      9  EP      3.1093e-02   3.1416e-02
    1  00:00:09   5.4042e-02     10  BP      3.1093e-02   3.1416e-02
    1  00:00:09   5.4060e-02     11  FP      3.1106e-02   3.1416e-02
    2  00:00:09   5.4060e-02     12  SN      3.1106e-02   3.1416e-02
    2  00:00:09   5.4060e-02     13  FP      3.1104e-02   3.1416e-02
  187  00:00:10   1.2993e-01     14  UZ      7.8540e-02   3.1416e-02
  438  00:00:11   2.5298e-01     15  UZ      1.5708e-01   3.1416e-02
  686  00:00:13   3.7659e-01     16  UZ      2.3562e-01   3.1416e-02
 1660  00:00:18   8.6236e-01     17  UZ      5.4271e-01   3.1416e-02
 1931  00:00:19   9.9802e-01     18  EP      6.2832e-01   3.1416e-02
