
 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:00   8.2757e-02      1  EP      4.9874e-02   3.1416e-02
    1  00:00:00   8.2354e-02      2  BP      4.9630e-02   3.1416e-02
    1  00:00:00   8.2336e-02      3  SN      4.9619e-02   3.1416e-02
   22  00:00:00   6.9814e-02      4  SN      4.2358e-02   3.1416e-02
   22  00:00:00   6.9808e-02      5  FP      4.2358e-02   3.1416e-02
   86  00:00:00   1.1742e-01      6  UZ      7.8540e-02   3.1416e-02
  201  00:00:01   2.2974e-01      7  UZ      1.5708e-01   3.1416e-02
  315  00:00:02   3.4333e-01      8  UZ      2.3562e-01   3.1416e-02
  429  00:00:02   4.5719e-01      9  UZ      3.1416e-01   3.1416e-02
  544  00:00:03   5.7116e-01     10  EP      3.9270e-01   3.1416e-02

 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:03   8.2757e-02     11  EP      4.9874e-02   3.1416e-02
    1  00:00:03   8.3159e-02     12  BP      5.0118e-02   3.1416e-02
    1  00:00:03   8.3180e-02     13  SN      5.0131e-02   3.1416e-02
   56  00:00:03   1.3091e-01     14  UZ      7.8540e-02   3.1416e-02
  192  00:00:04   2.6361e-01     15  UZ      1.5708e-01   3.1416e-02
  325  00:00:04   3.9615e-01     16  UZ      2.3562e-01   3.1416e-02
  458  00:00:05   5.2855e-01     17  UZ      3.1416e-01   3.1416e-02
  590  00:00:06   6.6086e-01     18  EP      3.9270e-01   3.1416e-02
