
 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:00   6.1058e-02      1  EP      3.7021e-02   3.1416e-02
    1  00:00:00   6.1058e-02      2  SN      3.7021e-02   3.1416e-02
    1  00:00:00   6.0984e-02      3  FP      3.6956e-02   3.1416e-02
  113  00:00:01   1.3616e-01      4  UZ      7.8540e-02   3.1416e-02
  254  00:00:02   2.7428e-01      5  UZ      1.5708e-01   3.1416e-02
  392  00:00:03   4.1104e-01      6  UZ      2.3562e-01   3.1416e-02
  958  00:00:09   9.7570e-01      7  UZ      5.6037e-01   3.1416e-02
 1076  00:00:11   1.0939e+00      8  EP      6.2832e-01   3.1416e-02

 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:11   6.1058e-02      9  EP      3.7021e-02   3.1416e-02
    1  00:00:11   6.1058e-02     10  BP      3.7021e-02   3.1416e-02
    1  00:00:12   6.1135e-02     11  FP      3.7078e-02   3.1416e-02
    2  00:00:12   6.1135e-02     12  SN      3.7078e-02   3.1416e-02
    2  00:00:12   6.1135e-02     13  FP      3.7065e-02   3.1416e-02
  112  00:00:14   1.3616e-01     14  UZ      7.8540e-02   3.1416e-02
  254  00:00:16   2.7428e-01     15  UZ      1.5708e-01   3.1416e-02
  392  00:00:17   4.1104e-01     16  UZ      2.3562e-01   3.1416e-02
  958  00:00:55   9.7570e-01     17  UZ      5.6037e-01   3.1416e-02
 1076  00:00:57   1.0939e+00     18  EP      6.2832e-01   3.1416e-02
