
 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:00   8.2758e-02      1  EP      4.9875e-02   3.1416e-02
    1  00:00:00   8.2351e-02      2  BP      4.9630e-02   3.1416e-02
    1  00:00:00   8.2328e-02      3  FP      4.9616e-02   3.1416e-02
    2  00:00:00   8.2329e-02      4  SN      4.9616e-02   3.1416e-02
    2  00:00:00   8.2405e-02      5  FP      4.9661e-02   3.1416e-02
   23  00:00:00   7.0067e-02      6  SN      4.2554e-02   3.1416e-02
   23  00:00:00   6.9799e-02      7  FP      4.2385e-02   3.1416e-02
   86  00:00:00   1.1743e-01      8  UZ      7.8540e-02   3.1416e-02
  201  00:00:01   2.2974e-01      9  UZ      1.5708e-01   3.1416e-02
  315  00:00:01   3.4333e-01     10  UZ      2.3562e-01   3.1416e-02
  430  00:00:02   4.5719e-01     11  UZ      3.1416e-01   3.1416e-02
  544  00:00:02   5.7116e-01     12  EP      3.9270e-01   3.1416e-02

 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:02   8.2758e-02     13  EP      4.9875e-02   3.1416e-02
    2  00:00:02   8.3234e-02     14  BP      5.0161e-02   3.1416e-02
    2  00:00:02   8.3235e-02     15  SN      5.0162e-02   3.1416e-02
    4  00:00:03   8.3998e-02     16  SN      5.0621e-02   3.1416e-02
    4  00:00:03   8.4099e-02     17  BP      5.0682e-02   3.1416e-02
   56  00:00:03   1.3028e-01     18  UZ      7.8540e-02   3.1416e-02
  188  00:00:04   2.6049e-01     19  UZ      1.5708e-01   3.1416e-02
  319  00:00:05   3.9073e-01     20  UZ      2.3562e-01   3.1416e-02
  449  00:00:05   5.2098e-01     21  UZ      3.1416e-01   3.1416e-02
  580  00:00:06   6.5122e-01     22  EP      3.9270e-01   3.1416e-02
