
 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:00   4.9434e-01      1  EP      2.6989e-01   3.1416e-01
    1  00:00:00   4.9434e-01      2  SN      2.6989e-01   3.1416e-01
    1  00:00:00   4.9430e-01      3  FP      2.6985e-01   3.1416e-01
   23  00:00:00   5.8710e-01      4  SN      3.1680e-01   3.1416e-01
   23  00:00:00   5.8710e-01      5  BP      3.1680e-01   3.1416e-01
   32  00:00:00   6.5221e-01      6  UZ      3.5000e-01   3.1416e-01
   41  00:00:00   7.2862e-01      7  SN      3.8917e-01   3.1416e-01
   41  00:00:00   7.2862e-01      8  BP      3.8917e-01   3.1416e-01
   65  00:00:00   9.4343e-01      9  EP      5.0000e-01   3.1416e-01

 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:00   4.9434e-01     10  EP      2.6989e-01   3.1416e-01
    1  00:00:00   4.9434e-01     11  BP      2.6989e-01   3.1416e-01
    1  00:00:00   4.9481e-01     12  FP      2.7022e-01   3.1416e-01
    2  00:00:01   4.9481e-01     13  SN      2.7022e-01   3.1416e-01
    2  00:00:01   4.9491e-01     14  FP      2.7015e-01   3.1416e-01
   23  00:00:01   5.8710e-01     15  SN      3.1680e-01   3.1416e-01
   23  00:00:01   5.8710e-01     16  BP      3.1680e-01   3.1416e-01
   32  00:00:01   6.5221e-01     17  UZ      3.5000e-01   3.1416e-01
   41  00:00:01   7.2862e-01     18  SN      3.8917e-01   3.1416e-01
   41  00:00:01   7.2862e-01     19  BP      3.8917e-01   3.1416e-01
   65  00:00:01   9.4343e-01     20  EP      5.0000e-01   3.1416e-01
