
 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:00   5.4763e-01      1  EP      2.8416e-01   3.1416e-01
    1  00:00:00   5.4763e-01      2  BP      2.8416e-01   3.1416e-01
    1  00:00:00   5.4763e-01      3  SN      2.8416e-01   3.1416e-01
    1  00:00:00   5.4789e-01      4  FP      2.8415e-01   3.1416e-01
   26  00:00:00   7.0508e-01      5  UZ      3.5000e-01   3.1416e-01
   64  00:00:01   1.0384e+00      6  EP      5.0000e-01   3.1416e-01

 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:01   5.4763e-01      7  EP      2.8416e-01   3.1416e-01
    1  00:00:01   5.4689e-01      8  SN      2.8423e-01   3.1416e-01
   38  00:00:02   6.8196e-01      9  UZ      3.5000e-01   3.1416e-01
   79  00:00:03   1.0324e+00     10  EP      5.0000e-01   3.1416e-01
