
 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:00   4.5231e-01      1  EP      2.3009e-01   3.1416e-01
    1  00:00:00   4.5231e-01      2  SN      2.3009e-01   3.1416e-01
    1  00:00:00   4.5225e-01      3  FP      2.3003e-01   3.1416e-01
   36  00:00:01   6.5992e-01      4  UZ      3.5000e-01   3.1416e-01
   68  00:00:02   9.3626e-01      5  EP      5.0000e-01   3.1416e-01

 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:02   4.5231e-01      6  EP      2.3009e-01   3.1416e-01
    1  00:00:02   4.5231e-01      7  BP      2.3009e-01   3.1416e-01
    1  00:00:02   4.5296e-01      8  FP      2.3062e-01   3.1416e-01
    2  00:00:02   4.5296e-01      9  SN      2.3062e-01   3.1416e-01
    2  00:00:02   4.5304e-01     10  FP      2.3051e-01   3.1416e-01
   36  00:00:03   6.5992e-01     11  UZ      3.5000e-01   3.1416e-01
   68  00:00:04   9.3626e-01     12  EP      5.0000e-01   3.1416e-01
