
 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:00   4.9240e-02      1  EP      2.6811e-02   3.1416e-02
    1  00:00:00   4.9240e-02      2  SN      2.6811e-02   3.1416e-02
    1  00:00:00   4.9224e-02      3  FP      2.6794e-02   3.1416e-02
   47  00:00:00   6.0436e-02      4  SN      3.3579e-02   3.1416e-02
   47  00:00:00   6.0436e-02      5  BP      3.3579e-02   3.1416e-02
 1027  00:00:04   5.4107e-01      6  UZ      3.1416e-01   3.1416e-02
 1298  00:00:06   6.7617e-01      7  EP      3.9270e-01   3.1416e-02

 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:06   4.9240e-02      8  EP      2.6811e-02   3.1416e-02
    1  00:00:06   4.9240e-02      9  BP      2.6811e-02   3.1416e-02
    1  00:00:06   4.9258e-02     10  FP      2.6825e-02   3.1416e-02
    2  00:00:06   4.9258e-02     11  SN      2.6825e-02   3.1416e-02
    2  00:00:06   4.9260e-02     12  FP      2.6822e-02   3.1416e-02
   46  00:00:06   6.0435e-02     13  SN      3.3579e-02   3.1416e-02
   46  00:00:06   6.0435e-02     14  BP      3.3578e-02   3.1416e-02
 1027  00:00:12   5.4107e-01     15  UZ      3.1416e-01   3.1416e-02
 1298  00:00:13   6.7617e-01     16  EP      3.9270e-01   3.1416e-02
