
 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:00   6.5397e-02      1  EP      4.0558e-02   3.1416e-02
    1  00:00:00   6.5397e-02      2  SN      4.0558e-02   3.1416e-02
    1  00:00:00   6.5383e-02      3  FP      4.0545e-02   3.1416e-02
  889  00:00:05   9.2153e-01      4  UZ      4.7124e-01   3.1416e-02
 1443  00:00:08   1.4755e+00      5  EP      7.5398e-01   3.1416e-02

 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:09   6.5397e-02      6  EP      4.0558e-02   3.1416e-02
    1  00:00:09   6.5397e-02      7  BP      4.0558e-02   3.1416e-02
    1  00:00:09   6.5410e-02      8  SN      4.0567e-02   3.1416e-02
    8  00:00:10   6.5954e-02      9  FP      4.0936e-02   3.1416e-02
   12  00:00:10   6.5655e-02     10  BP      4.0716e-02   3.1416e-02
   12  00:00:10   6.5629e-02     11  FP      4.0700e-02   3.1416e-02
   27  00:00:10   6.8841e-02     12  SN      4.2915e-02   3.1416e-02
   27  00:00:10   6.8870e-02     13  FP      4.2935e-02   3.1416e-02
   36  00:00:11   6.5850e-02     14  SN      4.0827e-02   3.1416e-02
   36  00:00:11   6.5799e-02     15  FP      4.0790e-02   3.1416e-02
   44  00:00:11   6.6495e-02     16  BP      4.1177e-02   3.1416e-02
  921  00:00:18   9.0773e-01     17  UZ      4.7124e-01   3.1416e-02
 1467  00:00:23   1.4538e+00     18  EP      7.5398e-01   3.1416e-02
