
 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:00   7.7334e-02      1  EP      4.9968e-02   3.1416e-02
    1  00:00:00   7.7334e-02      2  SN      4.9968e-02   3.1416e-02
    1  00:00:00   7.7303e-02      3  FP      4.9941e-02   3.1416e-02
   18  00:00:00   8.1727e-02      4  SN      5.2052e-02   3.1416e-02
   18  00:00:00   8.1727e-02      5  BP      5.2052e-02   3.1416e-02
   23  00:00:00   8.4614e-02      6  SN      5.3456e-02   3.1416e-02
   23  00:00:00   8.4614e-02      7  BP      5.3456e-02   3.1416e-02
   26  00:00:00   8.6792e-02      8  HB      5.4529e-02   3.1416e-02
  689  00:00:04   7.3774e-01      9  UZ      4.7124e-01   3.1416e-02
 1131  00:00:06   1.1794e+00     10  EP      7.5398e-01   3.1416e-02

 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:06   7.7334e-02     11  EP      4.9968e-02   3.1416e-02
    1  00:00:07   7.7334e-02     12  BP      4.9968e-02   3.1416e-02
    1  00:00:07   7.7371e-02     13  SN      4.9992e-02   3.1416e-02
   19  00:00:07   8.1729e-02     14  SN      5.2053e-02   3.1416e-02
   19  00:00:07   8.1729e-02     15  BP      5.2053e-02   3.1416e-02
   24  00:00:07   8.4614e-02     16  SN      5.3456e-02   3.1416e-02
   24  00:00:07   8.4614e-02     17  BP      5.3456e-02   3.1416e-02
   28  00:00:07   8.6795e-02     18  HB      5.4532e-02   3.1416e-02
  690  00:00:12   7.3774e-01     19  UZ      4.7124e-01   3.1416e-02
 1132  00:00:15   1.1794e+00     20  EP      7.5398e-01   3.1416e-02
