
 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:00   8.3119e-02      1  EP      5.4414e-02   3.1416e-02
    1  00:00:00   8.3119e-02      2  SN      5.4414e-02   3.1416e-02
    1  00:00:00   8.3075e-02      3  FP      5.4380e-02   3.1416e-02
   10  00:00:00   8.5130e-02      4  SN      5.5668e-02   3.1416e-02
   10  00:00:00   8.5075e-02      5  BP      5.5623e-02   3.1416e-02
   18  00:00:00   8.9964e-02      6  HB      5.8678e-02   3.1416e-02
   26  00:00:00   9.6310e-02      7  SN      6.2659e-02   3.1416e-02
   26  00:00:00   9.6310e-02      8  BP      6.2659e-02   3.1416e-02
   55  00:00:00   1.2146e-01      9  UZ      7.8540e-02   3.1416e-02
  181  00:00:01   2.4492e-01     10  UZ      1.5708e-01   3.1416e-02
  305  00:00:02   3.6794e-01     11  UZ      2.3562e-01   3.1416e-02
  428  00:00:02   4.9085e-01     12  UZ      3.1416e-01   3.1416e-02
  551  00:00:03   6.1371e-01     13  EP      3.9270e-01   3.1416e-02

 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:03   8.3119e-02     14  EP      5.4414e-02   3.1416e-02
    1  00:00:03   8.3119e-02     15  BP      5.4414e-02   3.1416e-02
    1  00:00:03   8.3206e-02     16  FP      5.4476e-02   3.1416e-02
    2  00:00:03   8.3206e-02     17  SN      5.4476e-02   3.1416e-02
    2  00:00:03   8.3200e-02     18  FP      5.4464e-02   3.1416e-02
    9  00:00:04   8.5153e-02     19  SN      5.5686e-02   3.1416e-02
    9  00:00:04   8.5076e-02     20  BP      5.5624e-02   3.1416e-02
   17  00:00:04   8.9965e-02     21  HB      5.8679e-02   3.1416e-02
   26  00:00:04   9.6312e-02     22  SN      6.2660e-02   3.1416e-02
   26  00:00:04   9.6312e-02     23  BP      6.2660e-02   3.1416e-02
   54  00:00:04   1.2146e-01     24  UZ      7.8540e-02   3.1416e-02
  180  00:00:05   2.4492e-01     25  UZ      1.5708e-01   3.1416e-02
  304  00:00:06   3.6794e-01     26  UZ      2.3562e-01   3.1416e-02
  427  00:00:06   4.9085e-01     27  UZ      3.1416e-01   3.1416e-02
  550  00:00:07   6.1371e-01     28  EP      3.9270e-01   3.1416e-02
