
 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:00   7.8048e-02      1  EP      5.0520e-02   3.1416e-02
    1  00:00:00   7.8048e-02      2  SN      5.0520e-02   3.1416e-02
    1  00:00:00   7.8039e-02      3  FP      5.0512e-02   3.1416e-02
 2557  00:00:11   7.0205e-01      4  UZ      4.7124e-01   3.1416e-02
 4242  00:00:20   1.1230e+00      5  EP      7.5398e-01   3.1416e-02

 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:21   7.8048e-02      6  EP      5.0520e-02   3.1416e-02
    1  00:00:21   7.8048e-02      7  BP      5.0520e-02   3.1416e-02
    1  00:00:21   7.8057e-02      8  FP      5.0527e-02   3.1416e-02
    2  00:00:21   7.8057e-02      9  SN      5.0527e-02   3.1416e-02
    2  00:00:21   7.8056e-02     10  FP      5.0525e-02   3.1416e-02
 2557  00:00:35   7.0205e-01     11  UZ      4.7124e-01   3.1416e-02
 4242  00:00:46   1.1230e+00     12  EP      7.5398e-01   3.1416e-02
