
 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:00   1.5708e-01      1  EP      1.0883e-01   3.1416e-02
    1  00:00:00   1.5708e-01      2  SN      1.0883e-01   3.1416e-02
    1  00:00:00   1.5680e-01      3  FP      1.0862e-01   3.1416e-02
  301  00:00:02   4.4810e-01      4  UZ      3.1416e-01   3.1416e-02
  748  00:00:05   8.9509e-01      5  EP      6.2832e-01   3.1416e-02

 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:05   1.5708e-01      6  EP      1.0883e-01   3.1416e-02
    1  00:00:05   1.5708e-01      7  BP      1.0883e-01   3.1416e-02
    1  00:00:05   1.5736e-01      8  FP      1.0903e-01   3.1416e-02
    2  00:00:05   1.5730e-01      9  SN      1.0898e-01   3.1416e-02
    2  00:00:06   1.5717e-01     10  FP      1.0889e-01   3.1416e-02
  301  00:00:07   4.4810e-01     11  UZ      3.1416e-01   3.1416e-02
  748  00:00:10   8.9509e-01     12  EP      6.2832e-01   3.1416e-02
