
 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:00   8.0057e-02      1  EP      5.2068e-02   3.1416e-02
    1  00:00:00   8.0057e-02      2  SN      5.2068e-02   3.1416e-02
    1  00:00:00   8.0056e-02      3  FP      5.2067e-02   3.1416e-02
  100  00:00:00   8.3302e-02      4  SN      5.4155e-02   3.1416e-02
  100  00:00:00   8.3302e-02      5  BP      5.4155e-02   3.1416e-02
  124  00:00:01   8.4810e-02      6  SN      5.5122e-02   3.1416e-02
  124  00:00:01   8.4810e-02      7  BP      5.5122e-02   3.1416e-02
  212  00:00:01   9.1224e-02      8  SN      5.9218e-02   3.1416e-02
  212  00:00:01   9.1224e-02      9  BP      5.9218e-02   3.1416e-02
  944  00:00:04   1.5723e-01     10  UZ      1.0000e-01   3.1416e-02
 1774  00:00:08   2.3836e-01     11  EP      1.5000e-01   3.1416e-02

 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:08   8.0057e-02     12  EP      5.2068e-02   3.1416e-02
    1  00:00:08   8.0057e-02     13  BP      5.2068e-02   3.1416e-02
    1  00:00:08   8.0058e-02     14  FP      5.2069e-02   3.1416e-02
    2  00:00:09   8.0058e-02     15  SN      5.2069e-02   3.1416e-02
    2  00:00:09   8.0058e-02     16  FP      5.2069e-02   3.1416e-02
  100  00:00:09   8.3302e-02     17  SN      5.4155e-02   3.1416e-02
  100  00:00:09   8.3302e-02     18  BP      5.4155e-02   3.1416e-02
  124  00:00:10   8.4810e-02     19  SN      5.5122e-02   3.1416e-02
  124  00:00:10   8.4810e-02     20  BP      5.5122e-02   3.1416e-02
  212  00:00:10   9.1224e-02     21  SN      5.9218e-02   3.1416e-02
  212  00:00:10   9.1224e-02     22  BP      5.9218e-02   3.1416e-02
  944  00:00:14   1.5723e-01     23  UZ      1.0000e-01   3.1416e-02
 1774  00:00:18   2.3836e-01     24  EP      1.5000e-01   3.1416e-02
