
 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:00   6.1600e-02      1  EP      3.6283e-02   3.1416e-02
    1  00:00:00   6.1600e-02      2  SN      3.6283e-02   3.1416e-02
    1  00:00:00   6.1600e-02      3  BP      3.6283e-02   3.1416e-02
    1  00:00:00   6.1511e-02      4  FP      3.6211e-02   3.1416e-02
    2  00:00:00   6.1415e-02      5  SN      3.6140e-02   3.1416e-02
    2  00:00:00   6.1547e-02      6  FP      3.6229e-02   3.1416e-02
   60  00:00:00   4.1986e-02      7  SN      1.9251e-02   3.1416e-02
   60  00:00:00   4.2038e-02      8  FP      1.9292e-02   3.1416e-02
  194  00:00:01   1.5816e-01      9  UZ      7.8540e-02   3.1416e-02
  353  00:00:01   3.1469e-01     10  UZ      1.5708e-01   3.1416e-02
  510  00:00:02   4.7159e-01     11  UZ      2.3562e-01   3.1416e-02
  667  00:00:03   6.2858e-01     12  UZ      3.1416e-01   3.1416e-02
  824  00:00:03   7.8561e-01     13  EP      3.9270e-01   3.1416e-02

 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:03   6.1600e-02     14  EP      3.6283e-02   3.1416e-02
    1  00:00:04   6.1653e-02     15  FP      3.6322e-02   3.1416e-02
   60  00:00:04   4.1371e-02     16  SN      1.8634e-02   3.1416e-02
   60  00:00:04   4.1864e-02     17  FP      1.9137e-02   3.1416e-02
  195  00:00:05   1.5816e-01     18  UZ      7.8540e-02   3.1416e-02
  353  00:00:05   3.1469e-01     19  UZ      1.5708e-01   3.1416e-02
  510  00:00:06   4.7159e-01     20  UZ      2.3562e-01   3.1416e-02
  667  00:00:08   6.2858e-01     21  UZ      3.1416e-01   3.1416e-02
  825  00:00:08   7.8561e-01     22  EP      3.9270e-01   3.1416e-02
