
 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:00   6.5397e-02      1  EP      4.0558e-02   3.1416e-02
    1  00:00:00   6.5397e-02      2  SN      4.0558e-02   3.1416e-02
    1  00:00:00   6.5360e-02      3  FP      4.0524e-02   3.1416e-02
   96  00:00:00   1.3827e-01      4  UZ      7.8540e-02   3.1416e-02
  243  00:00:01   2.8244e-01      5  UZ      1.5708e-01   3.1416e-02
  386  00:00:01   4.2528e-01      6  UZ      2.3562e-01   3.1416e-02
  529  00:00:03   5.6779e-01      7  UZ      3.1416e-01   3.1416e-02
  672  00:00:03   7.1018e-01      8  EP      3.9270e-01   3.1416e-02

 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:03   6.5397e-02      9  EP      4.0558e-02   3.1416e-02
    1  00:00:04   6.5397e-02     10  BP      4.0558e-02   3.1416e-02
    1  00:00:04   6.5441e-02     11  FP      4.0587e-02   3.1416e-02
    2  00:00:04   6.5441e-02     12  SN      4.0587e-02   3.1416e-02
    2  00:00:04   6.5447e-02     13  FP      4.0580e-02   3.1416e-02
   96  00:00:04   1.3827e-01     14  UZ      7.8540e-02   3.1416e-02
  242  00:00:05   2.8244e-01     15  UZ      1.5708e-01   3.1416e-02
  386  00:00:06   4.2528e-01     16  UZ      2.3562e-01   3.1416e-02
  529  00:00:07   5.6779e-01     17  UZ      3.1416e-01   3.1416e-02
  671  00:00:08   7.1018e-01     18  EP      3.9270e-01   3.1416e-02
