
 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:00   6.0157e-02      1  EP      3.6276e-02   3.1416e-02
    1  00:00:00   6.0157e-02      2  SN      3.6276e-02   3.1416e-02
    1  00:00:00   6.0156e-02      3  FP      3.6275e-02   3.1416e-02
  375  00:00:02   8.3635e-02      4  SN      5.0431e-02   3.1416e-02
  375  00:00:02   8.3635e-02      5  BP      5.0431e-02   3.1416e-02
  574  00:00:03   1.0185e-01      6  SN      6.1414e-02   3.1416e-02
  574  00:00:03   1.0185e-01      7  BP      6.1414e-02   3.1416e-02
 1007  00:00:06   1.4322e-01      8  SN      8.6366e-02   3.1416e-02
 1007  00:00:06   1.4322e-01      9  BP      8.6366e-02   3.1416e-02
 1238  00:00:07   1.6583e-01     10  UZ      1.0000e-01   3.1416e-02
 2078  00:00:11   2.4875e-01     11  EP      1.5000e-01   3.1416e-02

 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:11   6.0157e-02     12  EP      3.6276e-02   3.1416e-02
    1  00:00:11   6.0157e-02     13  BP      3.6276e-02   3.1416e-02
    1  00:00:11   6.0158e-02     14  FP      3.6277e-02   3.1416e-02
    2  00:00:12   6.0158e-02     15  SN      3.6277e-02   3.1416e-02
    2  00:00:12   6.0158e-02     16  FP      3.6276e-02   3.1416e-02
  375  00:00:13   8.3635e-02     17  SN      5.0431e-02   3.1416e-02
  375  00:00:13   8.3635e-02     18  BP      5.0431e-02   3.1416e-02
  574  00:00:15   1.0185e-01     19  SN      6.1414e-02   3.1416e-02
  574  00:00:15   1.0185e-01     20  BP      6.1414e-02   3.1416e-02
 1007  00:00:17   1.4322e-01     21  SN      8.6366e-02   3.1416e-02
 1007  00:00:17   1.4322e-01     22  BP      8.6366e-02   3.1416e-02
 1238  00:00:19   1.6583e-01     23  UZ      1.0000e-01   3.1416e-02
 2078  00:00:23   2.4875e-01     24  EP      1.5000e-01   3.1416e-02
