
 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:00   6.8249e-01      1  EP      4.2842e-01   3.1416e-01
    1  00:00:00   6.8249e-01      2  SN      4.2842e-01   3.1416e-01
    1  00:00:00   6.8247e-01      3  FP      4.2841e-01   3.1416e-01
   23  00:00:04   7.0079e-01      4  BP      4.3693e-01   3.1416e-01
   23  00:00:04   7.0079e-01      5  SN      4.3693e-01   3.1416e-01
   38  00:00:07   7.2996e-01      6  SN      4.5837e-01   3.1416e-01
   38  00:00:07   7.2996e-01      7  BP      4.5837e-01   3.1416e-01
   47  00:00:09   7.6455e-01      8  SN      4.7521e-01   3.1416e-01
   47  00:00:09   7.6455e-01      9  BP      4.7521e-01   3.1416e-01
   66  00:00:11   8.1956e-01     10  EP      5.0000e-01   3.1416e-01

 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:13   6.8249e-01     11  EP      4.2842e-01   3.1416e-01
    1  00:00:13   6.8249e-01     12  BP      4.2842e-01   3.1416e-01
    1  00:00:13   6.8252e-01     13  SN      4.2844e-01   3.1416e-01
   23  00:00:17   7.0079e-01     14  SN      4.3693e-01   3.1416e-01
   23  00:00:17   7.0079e-01     15  BP      4.3693e-01   3.1416e-01
   38  00:00:20   7.2996e-01     16  SN      4.5837e-01   3.1416e-01
   38  00:00:20   7.2996e-01     17  BP      4.5837e-01   3.1416e-01
   47  00:00:22   7.6455e-01     18  SN      4.7521e-01   3.1416e-01
   47  00:00:22   7.6455e-01     19  BP      4.7521e-01   3.1416e-01
   66  00:00:24   8.1956e-01     20  EP      5.0000e-01   3.1416e-01
