
 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:00   8.9265e-02      1  EP      5.8631e-02   3.1416e-02
   25  00:00:00   7.4839e-02      2  HB      4.8031e-02   3.1416e-02
   43  00:00:00   6.0177e-02      3  SN      3.6291e-02   3.1416e-02
   43  00:00:00   6.0163e-02      4  FP      3.6277e-02   3.1416e-02
   79  00:00:00   8.2070e-02      5  SN      4.9460e-02   3.1416e-02
   79  00:00:00   8.2109e-02      6  BP      4.9484e-02   3.1416e-02
   80  00:00:00   8.2183e-02      7  SN      4.9528e-02   3.1416e-02
   80  00:00:00   8.2230e-02      8  BP      4.9556e-02   3.1416e-02
   81  00:00:00   8.2566e-02      9  SN      4.9788e-02   3.1416e-02
   81  00:00:00   8.2523e-02     10  BP      4.9733e-02   3.1416e-02
  137  00:00:00   1.3113e-01     11  UZ      7.8540e-02   3.1416e-02
  272  00:00:02   2.6330e-01     12  UZ      1.5708e-01   3.1416e-02
  405  00:00:03   3.9529e-01     13  UZ      2.3562e-01   3.1416e-02
  537  00:00:03   5.2720e-01     14  UZ      3.1416e-01   3.1416e-02
  669  00:00:04   6.5909e-01     15  EP      3.9270e-01   3.1416e-02

 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:04   8.9265e-02     16  EP      5.8631e-02   3.1416e-02
    1  00:00:04   8.9404e-02     17  SN      5.8719e-02   3.1416e-02
    1  00:00:04   8.9404e-02     18  BP      5.8719e-02   3.1416e-02
   38  00:00:04   1.1975e-01     19  UZ      7.8540e-02   3.1416e-02
  164  00:00:05   2.4033e-01     20  UZ      1.5708e-01   3.1416e-02
  285  00:00:05   3.6112e-01     21  UZ      2.3562e-01   3.1416e-02
  406  00:00:06   4.8184e-01     22  UZ      3.1416e-01   3.1416e-02
  527  00:00:06   6.0252e-01     23  EP      3.9270e-01   3.1416e-02
