
 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:00   6.0764e-02      1  EP      3.2755e-02   3.1416e-02
    1  00:00:00   6.0764e-02      2  BP      3.2755e-02   3.1416e-02
    2  00:00:00   6.0724e-02      3  SN      3.2716e-02   3.1416e-02
    2  00:00:00   6.0700e-02      4  FP      3.2703e-02   3.1416e-02
  525  00:00:02   5.6665e-01      5  UZ      3.1416e-01   3.1416e-02
 1092  00:00:05   1.1329e+00      6  EP      6.2832e-01   3.1416e-02

 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:05   6.0764e-02      7  EP      3.2755e-02   3.1416e-02
    1  00:00:05   6.0764e-02      8  SN      3.2755e-02   3.1416e-02
  524  00:00:07   5.6665e-01      9  UZ      3.1416e-01   3.1416e-02
 1091  00:00:10   1.1329e+00     10  EP      6.2832e-01   3.1416e-02
