
 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:00   5.5944e-02      1  EP      3.2732e-02   3.1416e-02
    1  00:00:00   5.5944e-02      2  SN      3.2732e-02   3.1416e-02
    1  00:00:00   5.5881e-02      3  FP      3.2673e-02   3.1416e-02
   20  00:00:00   6.4176e-02      4  HB      3.7543e-02   3.1416e-02
  100  00:00:00   1.3513e-01      5  UZ      7.8540e-02   3.1416e-02
  238  00:00:01   2.7152e-01      6  UZ      1.5708e-01   3.1416e-02
  375  00:00:02   4.0772e-01      7  UZ      2.3562e-01   3.1416e-02
  511  00:00:03   5.4384e-01      8  UZ      3.1416e-01   3.1416e-02
  648  00:00:03   6.7994e-01      9  EP      3.9270e-01   3.1416e-02

 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:03   5.5944e-02     10  EP      3.2732e-02   3.1416e-02
    1  00:00:03   5.5944e-02     11  BP      3.2732e-02   3.1416e-02
    1  00:00:04   5.6012e-02     12  FP      3.2783e-02   3.1416e-02
    2  00:00:04   5.6012e-02     13  SN      3.2783e-02   3.1416e-02
    2  00:00:04   5.6016e-02     14  FP      3.2772e-02   3.1416e-02
   20  00:00:04   6.4180e-02     15  HB      3.7545e-02   3.1416e-02
   99  00:00:04   1.3513e-01     16  UZ      7.8540e-02   3.1416e-02
  238  00:00:05   2.7152e-01     17  UZ      1.5708e-01   3.1416e-02
  375  00:00:06   4.0772e-01     18  UZ      2.3562e-01   3.1416e-02
  511  00:00:08   5.4384e-01     19  UZ      3.1416e-01   3.1416e-02
  647  00:00:09   6.7994e-01     20  EP      3.9270e-01   3.1416e-02
