
 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:00   6.0157e-02      1  EP      3.6276e-02   3.1416e-02
    1  00:00:00   6.0157e-02      2  SN      3.6276e-02   3.1416e-02
    1  00:00:00   6.0141e-02      3  FP      3.6262e-02   3.1416e-02
   76  00:00:00   8.1568e-02      4  SN      4.8600e-02   3.1416e-02
   76  00:00:00   8.1568e-02      5  BP      4.8600e-02   3.1416e-02
  988  00:00:04   5.2991e-01      6  UZ      3.1416e-01   3.1416e-02
 1254  00:00:05   6.6242e-01      7  EP      3.9270e-01   3.1416e-02

 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:05   6.0157e-02      8  EP      3.6276e-02   3.1416e-02
    1  00:00:05   6.0157e-02      9  BP      3.6276e-02   3.1416e-02
    1  00:00:05   6.0173e-02     10  FP      3.6288e-02   3.1416e-02
    2  00:00:05   6.0173e-02     11  SN      3.6288e-02   3.1416e-02
    2  00:00:05   6.0174e-02     12  FP      3.6285e-02   3.1416e-02
   76  00:00:07   8.1569e-02     13  SN      4.8601e-02   3.1416e-02
   76  00:00:07   8.1569e-02     14  BP      4.8601e-02   3.1416e-02
  988  00:00:11   5.2991e-01     15  UZ      3.1416e-01   3.1416e-02
 1253  00:00:12   6.6242e-01     16  EP      3.9270e-01   3.1416e-02
