
 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:00   6.0730e-02      1  EP      3.6751e-02   3.1416e-02
    1  00:00:00   6.0730e-02      2  SN      3.6751e-02   3.1416e-02
    1  00:00:00   6.0697e-02      3  FP      3.6718e-02   3.1416e-02
  121  00:00:00   1.4468e-01      4  UZ      7.8539e-02   3.1416e-02
  265  00:00:01   2.8108e-01      5  UZ      1.5708e-01   3.1416e-02
  403  00:00:01   4.1769e-01      6  UZ      2.3562e-01   3.1416e-02
  541  00:00:02   5.5498e-01      7  UZ      3.1416e-01   3.1416e-02
  679  00:00:03   6.9258e-01      8  EP      3.9270e-01   3.1416e-02

 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:03   6.0730e-02      9  EP      3.6751e-02   3.1416e-02
    1  00:00:03   6.0730e-02     10  BP      3.6751e-02   3.1416e-02
    1  00:00:03   6.0772e-02     11  FP      3.6778e-02   3.1416e-02
    2  00:00:03   6.0772e-02     12  SN      3.6778e-02   3.1416e-02
    2  00:00:03   6.0779e-02     13  FP      3.6772e-02   3.1416e-02
  121  00:00:04   1.4468e-01     14  UZ      7.8540e-02   3.1416e-02
  265  00:00:05   2.8108e-01     15  UZ      1.5708e-01   3.1416e-02
  403  00:00:06   4.1769e-01     16  UZ      2.3562e-01   3.1416e-02
  540  00:00:06   5.5498e-01     17  UZ      3.1416e-01   3.1416e-02
  678  00:00:07   6.9258e-01     18  EP      3.9270e-01   3.1416e-02
