
 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:00   2.9388e-01      1  EP      1.9540e-01   1.0000e-01
    1  00:00:00   2.9388e-01      2  SN      1.9540e-01   1.0000e-01
    1  00:00:00   2.9384e-01      3  FP      1.9537e-01   1.0000e-01
   18  00:00:00   3.2271e-01      4  SN      2.1534e-01   1.0000e-01
   18  00:00:00   3.2271e-01      5  BP      2.1534e-01   1.0000e-01
   20  00:00:00   3.4099e-01      6  SN      2.2807e-01   1.0000e-01
   20  00:00:00   3.4099e-01      7  BP      2.2807e-01   1.0000e-01
   24  00:00:00   3.7408e-01      8  SN      2.5090e-01   1.0000e-01
   24  00:00:00   3.7408e-01      9  BP      2.5090e-01   1.0000e-01
   47  00:00:01   5.9284e-01     10  EP      4.0000e-01   1.0000e-01

 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:01   2.9388e-01     11  EP      1.9540e-01   1.0000e-01
    1  00:00:01   2.9388e-01     12  BP      1.9540e-01   1.0000e-01
    1  00:00:01   2.9419e-01     13  SN      1.9561e-01   1.0000e-01
   12  00:00:01   3.2271e-01     14  SN      2.1534e-01   1.0000e-01
   12  00:00:01   3.2271e-01     15  BP      2.1534e-01   1.0000e-01
   15  00:00:01   3.4099e-01     16  SN      2.2807e-01   1.0000e-01
   15  00:00:01   3.4099e-01     17  BP      2.2807e-01   1.0000e-01
   18  00:00:01   3.7408e-01     18  SN      2.5090e-01   1.0000e-01
   18  00:00:01   3.7408e-01     19  BP      2.5090e-01   1.0000e-01
   41  00:00:01   5.9284e-01     20  EP      4.0000e-01   1.0000e-01
