
 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:00   5.8626e-01      1  EP      3.5000e-01   3.1416e-01
    1  00:00:00   5.8626e-01      2  UZ      3.5000e-01   3.1416e-01
    8  00:00:00   5.2867e-01      3  SN      3.0066e-01   3.1416e-01
    8  00:00:00   5.2867e-01      4  BP      3.0066e-01   3.1416e-01
   11  00:00:00   4.9792e-01      5  SN      2.7315e-01   3.1416e-01
   11  00:00:00   4.9792e-01      6  BP      2.7315e-01   3.1416e-01
   19  00:00:00   4.3923e-01      7  SN      2.1705e-01   3.1416e-01
   19  00:00:00   4.3923e-01      8  BP      2.1705e-01   3.1416e-01
   50  00:00:01   3.1416e-01      9  EP      8.6736e-19   3.1416e-01

 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:01   5.8626e-01     10  EP      3.5000e-01   3.1416e-01
    2  00:00:01   6.0157e-01     11  SN      3.6276e-01   3.1416e-01
    2  00:00:01   6.0157e-01     12  BP      3.6276e-01   3.1416e-01
   14  00:00:02   6.9931e-01     13  SN      4.4178e-01   3.1416e-01
   14  00:00:02   6.9931e-01     14  BP      4.4178e-01   3.1416e-01
   16  00:00:02   7.2526e-01     15  SN      4.6223e-01   3.1416e-01
   16  00:00:02   7.2526e-01     16  BP      4.6223e-01   3.1416e-01
   22  00:00:02   7.7375e-01     17  EP      5.0000e-01   3.1416e-01
