
 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:00   6.0157e-02      1  EP      3.6276e-02   3.1416e-02
    1  00:00:00   6.0157e-02      2  SN      3.6276e-02   3.1416e-02
    1  00:00:00   6.0116e-02      3  FP      3.6237e-02   3.1416e-02
   25  00:00:00   6.9980e-02      4  HB      4.1310e-02   3.1416e-02
   85  00:00:00   1.2332e-01      5  HB      6.9844e-02   3.1416e-02
  101  00:00:00   1.3929e-01      6  UZ      7.8540e-02   3.1416e-02
  246  00:00:01   2.8202e-01      7  UZ      1.5708e-01   3.1416e-02
  389  00:00:02   4.2400e-01      8  UZ      2.3562e-01   3.1416e-02
  531  00:00:02   5.6578e-01      9  UZ      3.1416e-01   3.1416e-02
  673  00:00:03   7.0748e-01     10  EP      3.9270e-01   3.1416e-02

 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:03   6.0157e-02     11  EP      3.6276e-02   3.1416e-02
    1  00:00:03   6.0157e-02     12  BP      3.6276e-02   3.1416e-02
    1  00:00:03   6.0205e-02     13  FP      3.6309e-02   3.1416e-02
    2  00:00:03   6.0205e-02     14  SN      3.6309e-02   3.1416e-02
    2  00:00:03   6.0211e-02     15  FP      3.6302e-02   3.1416e-02
   24  00:00:04   6.9977e-02     16  HB      4.1309e-02   3.1416e-02
   84  00:00:04   1.2332e-01     17  HB      6.9844e-02   3.1416e-02
  101  00:00:05   1.3929e-01     18  UZ      7.8540e-02   3.1416e-02
  246  00:00:06   2.8202e-01     19  UZ      1.5708e-01   3.1416e-02
  388  00:00:07   4.2400e-01     20  UZ      2.3562e-01   3.1416e-02
  531  00:00:08   5.6578e-01     21  UZ      3.1416e-01   3.1416e-02
  672  00:00:09   7.0748e-01     22  EP      3.9270e-01   3.1416e-02
