
 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:00   5.6679e-02      1  EP      3.3358e-02   3.1416e-02
    1  00:00:00   5.6679e-02      2  SN      3.3358e-02   3.1416e-02
    1  00:00:00   5.6665e-02      3  FP      3.3345e-02   3.1416e-02
   59  00:00:00   7.2360e-02      4  SN      4.2460e-02   3.1416e-02
   59  00:00:00   7.2360e-02      5  BP      4.2460e-02   3.1416e-02
   96  00:00:00   8.7704e-02      6  SN      5.1717e-02   3.1416e-02
   96  00:00:00   8.7704e-02      7  BP      5.1717e-02   3.1416e-02
 1952  00:00:09   9.9477e-01      8  UZ      5.4271e-01   3.1416e-02
 2267  00:00:10   1.1522e+00      9  EP      6.2832e-01   3.1416e-02

 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:11   5.6679e-02     10  EP      3.3358e-02   3.1416e-02
    1  00:00:11   5.6679e-02     11  BP      3.3358e-02   3.1416e-02
    1  00:00:11   5.6694e-02     12  FP      3.3369e-02   3.1416e-02
    2  00:00:12   5.6694e-02     13  SN      3.3369e-02   3.1416e-02
    2  00:00:12   5.6695e-02     14  FP      3.3367e-02   3.1416e-02
   59  00:00:12   7.2359e-02     15  SN      4.2460e-02   3.1416e-02
   59  00:00:12   7.2359e-02     16  BP      4.2460e-02   3.1416e-02
   96  00:00:13   8.7705e-02     17  SN      5.1717e-02   3.1416e-02
   96  00:00:13   8.7705e-02     18  BP      5.1717e-02   3.1416e-02
 1952  00:00:23   9.9477e-01     19  UZ      5.4271e-01   3.1416e-02
 2267  00:00:25   1.1522e+00     20  EP      6.2832e-01   3.1416e-02
