
 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:00   4.9823e-01      1  EP      2.7343e-01   3.1416e-01
    1  00:00:01   4.9823e-01      2  SN      2.7343e-01   3.1416e-01
    1  00:00:01   4.9817e-01      3  FP      2.7338e-01   3.1416e-01
   11  00:00:03   5.2544e-01      4  SN      2.8999e-01   3.1416e-01
   11  00:00:03   5.2544e-01      5  BP      2.8999e-01   3.1416e-01
   13  00:00:05   5.3327e-01      6  SN      2.9470e-01   3.1416e-01
   13  00:00:05   5.3327e-01      7  BP      2.9470e-01   3.1416e-01
   24  00:00:08   5.7233e-01      8  SN      3.1677e-01   3.1416e-01
   24  00:00:08   5.7233e-01      9  BP      3.1677e-01   3.1416e-01
   70  00:00:14   8.0784e-01     10  BP      4.2571e-01   3.1416e-01
   70  00:00:14   8.0783e-01     11  SN      4.2571e-01   3.1416e-01
   77  00:00:16   8.1106e-01     12  FP      4.2671e-01   3.1416e-01
   77  00:00:16   8.1105e-01     13  SN      4.2668e-01   3.1416e-01
  113  00:00:21   7.3139e-01     14  FP      3.8338e-01   3.1416e-01
  113  00:00:21   7.3139e-01     15  SN      3.8338e-01   3.1416e-01
  114  00:00:22   7.3256e-01     16  SN      3.8346e-01   3.1416e-01
  114  00:00:22   7.3256e-01     17  BP      3.8346e-01   3.1416e-01
  168  00:00:29   1.0064e+00     18  EP      5.0000e-01   3.1416e-01

 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:30   4.9823e-01     19  EP      2.7343e-01   3.1416e-01
    1  00:00:30   4.9823e-01     20  BP      2.7343e-01   3.1416e-01
    1  00:00:30   4.9834e-01     21  SN      2.7352e-01   3.1416e-01
   11  00:00:33   5.2544e-01     22  SN      2.8999e-01   3.1416e-01
   11  00:00:33   5.2544e-01     23  BP      2.8999e-01   3.1416e-01
   13  00:00:35   5.3327e-01     24  SN      2.9470e-01   3.1416e-01
   13  00:00:35   5.3327e-01     25  BP      2.9470e-01   3.1416e-01
   24  00:00:38   5.7233e-01     26  SN      3.1677e-01   3.1416e-01
   24  00:00:38   5.7233e-01     27  BP      3.1677e-01   3.1416e-01
   69  00:00:44   8.0778e-01     28  SN      4.2569e-01   3.1416e-01
   69  00:00:44   8.0778e-01     29  BP      4.2569e-01   3.1416e-01
   77  00:00:46   8.1105e-01     30  SN      4.2669e-01   3.1416e-01
   77  00:00:46   8.1114e-01     31  FP      4.2669e-01   3.1416e-01
  113  00:00:51   7.3139e-01     32  FP      3.8338e-01   3.1416e-01
  113  00:00:51   7.3139e-01     33  SN      3.8338e-01   3.1416e-01
  114  00:00:52   7.3256e-01     34  SN      3.8346e-01   3.1416e-01
  114  00:00:52   7.3256e-01     35  BP      3.8346e-01   3.1416e-01
  168  00:00:59   1.0064e+00     36  EP      5.0000e-01   3.1416e-01
