
 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:00   4.6056e-01      1  EP      2.3813e-01   3.1416e-01
    1  00:00:00   4.6056e-01      2  SN      2.3813e-01   3.1416e-01
    1  00:00:00   4.6051e-01      3  FP      2.3808e-01   3.1416e-01
    8  00:00:02   4.7289e-01      4  BP      2.4500e-01   3.1416e-01
    8  00:00:02   4.7289e-01      5  SN      2.4500e-01   3.1416e-01
   10  00:00:03   4.8198e-01      6  UZ      2.5000e-01   3.1416e-01
   12  00:00:05   4.8945e-01      7  BP      2.5407e-01   3.1416e-01
   12  00:00:05   4.8945e-01      8  SN      2.5407e-01   3.1416e-01
   14  00:00:06   5.0235e-01      9  SN      2.6103e-01   3.1416e-01
   14  00:00:06   5.0235e-01     10  BP      2.6103e-01   3.1416e-01
   17  00:00:08   5.1863e-01     11  SN      2.6969e-01   3.1416e-01
   17  00:00:08   5.1863e-01     12  BP      2.6969e-01   3.1416e-01
   18  00:00:09   5.2342e-01     13  SN      2.7222e-01   3.1416e-01
   18  00:00:09   5.2342e-01     14  BP      2.7222e-01   3.1416e-01
   23  00:00:11   5.5403e-01     15  BP      2.8818e-01   3.1416e-01
   23  00:00:11   5.5403e-01     16  SN      2.8818e-01   3.1416e-01
   25  00:00:12   5.7243e-01     17  BP      2.9761e-01   3.1416e-01
   25  00:00:12   5.7243e-01     18  SN      2.9761e-01   3.1416e-01
   46  00:00:16   7.3555e-01     19  SN      3.7818e-01   3.1416e-01
   46  00:00:16   7.3555e-01     20  BP      3.7818e-01   3.1416e-01
   48  00:00:17   7.5897e-01     21  HB      3.8950e-01   3.1416e-01
   63  00:00:19   8.8983e-01     22  SN      4.5229e-01   3.1416e-01
   63  00:00:19   8.8983e-01     23  BP      4.5229e-01   3.1416e-01
   74  00:00:21   9.8971e-01     24  EP      5.0000e-01   3.1416e-01

 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:21   4.6056e-01     25  EP      2.3813e-01   3.1416e-01
    1  00:00:21   4.6056e-01     26  BP      2.3813e-01   3.1416e-01
    1  00:00:21   4.6112e-01     27  FP      2.3857e-01   3.1416e-01
    2  00:00:22   4.6112e-01     28  SN      2.3857e-01   3.1416e-01
    2  00:00:22   4.6121e-01     29  FP      2.3848e-01   3.1416e-01
    8  00:00:24   4.7289e-01     30  BP      2.4500e-01   3.1416e-01
    8  00:00:24   4.7289e-01     31  SN      2.4500e-01   3.1416e-01
   10  00:00:25   4.8198e-01     32  UZ      2.5000e-01   3.1416e-01
   12  00:00:26   4.8945e-01     33  BP      2.5407e-01   3.1416e-01
   12  00:00:26   4.8945e-01     34  SN      2.5407e-01   3.1416e-01
   14  00:00:28   5.0235e-01     35  SN      2.6103e-01   3.1416e-01
   14  00:00:28   5.0235e-01     36  BP      2.6103e-01   3.1416e-01
   17  00:00:29   5.1863e-01     37  SN      2.6969e-01   3.1416e-01
   17  00:00:29   5.1863e-01     38  BP      2.6969e-01   3.1416e-01
   18  00:00:30   5.2342e-01     39  SN      2.7222e-01   3.1416e-01
   18  00:00:30   5.2342e-01     40  BP      2.7222e-01   3.1416e-01
   23  00:00:32   5.5403e-01     41  SN      2.8818e-01   3.1416e-01
   23  00:00:32   5.5403e-01     42  BP      2.8818e-01   3.1416e-01
   25  00:00:34   5.7243e-01     43  BP      2.9761e-01   3.1416e-01
   25  00:00:34   5.7243e-01     44  SN      2.9761e-01   3.1416e-01
   46  00:00:37   7.3555e-01     45  SN      3.7818e-01   3.1416e-01
   46  00:00:37   7.3555e-01     46  BP      3.7818e-01   3.1416e-01
   48  00:00:38   7.5897e-01     47  HB      3.8950e-01   3.1416e-01
   63  00:00:41   8.8983e-01     48  SN      4.5229e-01   3.1416e-01
   63  00:00:42   8.8983e-01     49  BP      4.5229e-01   3.1416e-01
   74  00:00:43   9.8971e-01     50  EP      5.0000e-01   3.1416e-01
