
 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:00   8.2351e-02      1  EP      4.9630e-02   3.1416e-02
    1  00:00:00   8.2257e-02      2  SN      4.9573e-02   3.1416e-02
   22  00:00:00   7.0872e-02      3  SN      4.3185e-02   3.1416e-02
   22  00:00:00   6.9849e-02      4  FP      4.2412e-02   3.1416e-02
   85  00:00:00   1.1743e-01      5  UZ      7.8540e-02   3.1416e-02
  200  00:00:00   2.2974e-01      6  UZ      1.5708e-01   3.1416e-02
  315  00:00:01   3.4333e-01      7  UZ      2.3562e-01   3.1416e-02
  429  00:00:01   4.5719e-01      8  UZ      3.1416e-01   3.1416e-02
  543  00:00:02   5.7116e-01      9  EP      3.9270e-01   3.1416e-02

 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:02   8.2351e-02     10  EP      4.9630e-02   3.1416e-02
    1  00:00:02   8.2676e-02     11  SN      4.9824e-02   3.1416e-02
   57  00:00:02   1.3092e-01     12  UZ      7.8540e-02   3.1416e-02
  192  00:00:03   2.6361e-01     13  UZ      1.5708e-01   3.1416e-02
  326  00:00:03   3.9615e-01     14  UZ      2.3562e-01   3.1416e-02
  458  00:00:04   5.2855e-01     15  UZ      3.1416e-01   3.1416e-02
  591  00:00:05   6.6086e-01     16  EP      3.9270e-01   3.1416e-02
