
 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:00   4.6661e-01      1  EP      2.4396e-01   3.1416e-01
    1  00:00:01   4.6661e-01      2  SN      2.4396e-01   3.1416e-01
    1  00:00:01   4.6645e-01      3  FP      2.4380e-01   3.1416e-01
    9  00:00:03   4.7307e-01      4  SN      2.4909e-01   3.1416e-01
    9  00:00:03   4.7307e-01      5  BP      2.4909e-01   3.1416e-01
   10  00:00:03   4.7422e-01      6  UZ      2.5000e-01   3.1416e-01
   20  00:00:05   5.3145e-01      7  SN      2.9333e-01   3.1416e-01
   20  00:00:05   5.3145e-01      8  BP      2.9333e-01   3.1416e-01
   21  00:00:06   5.3887e-01      9  SN      2.9875e-01   3.1416e-01
   21  00:00:06   5.3887e-01     10  BP      2.9875e-01   3.1416e-01
   55  00:00:11   8.3338e-01     11  EP      5.0000e-01   3.1416e-01

 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:12   4.6661e-01     12  EP      2.4396e-01   3.1416e-01
    1  00:00:12   4.6661e-01     13  BP      2.4396e-01   3.1416e-01
    1  00:00:12   4.6695e-01     14  SN      2.4426e-01   3.1416e-01
    4  00:00:14   4.7307e-01     15  SN      2.4909e-01   3.1416e-01
    4  00:00:14   4.7307e-01     16  BP      2.4909e-01   3.1416e-01
    5  00:00:14   4.7422e-01     17  UZ      2.5000e-01   3.1416e-01
   15  00:00:17   5.3145e-01     18  SN      2.9333e-01   3.1416e-01
   15  00:00:17   5.3145e-01     19  BP      2.9333e-01   3.1416e-01
   16  00:00:18   5.3887e-01     20  SN      2.9875e-01   3.1416e-01
   16  00:00:18   5.3887e-01     21  BP      2.9875e-01   3.1416e-01
   50  00:00:22   8.3338e-01     22  EP      5.0000e-01   3.1416e-01
