
 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:00   4.6162e-02      1  EP      2.3916e-02   3.1416e-02
    1  00:00:00   4.6162e-02      2  SN      2.3916e-02   3.1416e-02
    1  00:00:00   4.6090e-02      3  FP      2.3844e-02   3.1416e-02
    8  00:00:00   4.7299e-02      4  SN      2.4795e-02   3.1416e-02
    8  00:00:00   4.7293e-02      5  BP      2.4789e-02   3.1416e-02
  720  00:00:06   7.4532e-01      6  UZ      4.7124e-01   3.1416e-02
 1168  00:00:11   1.1923e+00      7  EP      7.5398e-01   3.1416e-02

 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:11   4.6162e-02      8  EP      2.3916e-02   3.1416e-02
    1  00:00:11   4.6162e-02      9  BP      2.3916e-02   3.1416e-02
    1  00:00:11   4.6314e-02     10  FP      2.4053e-02   3.1416e-02
    2  00:00:12   4.6314e-02     11  SN      2.4053e-02   3.1416e-02
    2  00:00:12   4.6313e-02     12  FP      2.4044e-02   3.1416e-02
    8  00:00:12   4.7329e-02     13  SN      2.4820e-02   3.1416e-02
    8  00:00:12   4.7329e-02     14  BP      2.4820e-02   3.1416e-02
  720  00:00:18   7.4532e-01     15  UZ      4.7124e-01   3.1416e-02
 1167  00:00:23   1.1923e+00     16  EP      7.5398e-01   3.1416e-02
