
 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:00   8.8355e-02      1  EP      5.8393e-02   3.1416e-02
    2  00:00:00   8.7058e-02      2  SN      5.7406e-02   3.1416e-02
    2  00:00:00   8.6960e-02      3  FP      5.7331e-02   3.1416e-02
   13  00:00:00   1.0426e-01      4  SN      6.7556e-02   3.1416e-02
   13  00:00:00   1.0426e-01      5  BP      6.7556e-02   3.1416e-02
   17  00:00:00   1.3856e-01      6  SN      8.8173e-02   3.1416e-02
   17  00:00:00   1.3856e-01      7  BP      8.8173e-02   3.1416e-02
   19  00:00:00   1.5802e-01      8  UZ      1.0000e-01   3.1416e-02
   68  00:00:00   6.4345e-01      9  EP      4.0000e-01   3.1416e-02

 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:00   8.8355e-02     10  EP      5.8393e-02   3.1416e-02
   18  00:00:01   1.0142e-01     11  BP      6.7674e-02   3.1416e-02
   18  00:00:01   1.0142e-01     12  SN      6.7675e-02   3.1416e-02
   21  00:00:01   1.0713e-01     13  SN      7.1651e-02   3.1416e-02
   21  00:00:01   1.0713e-01     14  BP      7.1651e-02   3.1416e-02
   23  00:00:01   1.1752e-01     15  SN      7.8823e-02   3.1416e-02
   23  00:00:01   1.1752e-01     16  BP      7.8823e-02   3.1416e-02
   26  00:00:01   1.4850e-01     17  UZ      1.0000e-01   3.1416e-02
   41  00:00:02   2.9889e-01     18  SN      2.0199e-01   3.1416e-02
   41  00:00:02   2.9889e-01     19  BP      2.0199e-01   3.1416e-02
   71  00:00:02   5.9163e-01     20  EP      4.0000e-01   3.1416e-02
