
 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:00   7.4785e-02      1  EP      4.7989e-02   3.1416e-02
    1  00:00:00   7.4785e-02      2  SN      4.7989e-02   3.1416e-02
    1  00:00:00   7.4761e-02      3  FP      4.7967e-02   3.1416e-02
   20  00:00:00   7.9780e-02      4  HB      5.0113e-02   3.1416e-02
   23  00:00:00   8.1529e-02      5  SN      5.0881e-02   3.1416e-02
   23  00:00:00   8.1529e-02      6  BP      5.0881e-02   3.1416e-02
  828  00:00:05   8.6629e-01      7  UZ      4.7124e-01   3.1416e-02
 1349  00:00:09   1.3872e+00      8  EP      7.5398e-01   3.1416e-02

 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:09   7.4785e-02      9  EP      4.7989e-02   3.1416e-02
    1  00:00:09   7.4785e-02     10  BP      4.7989e-02   3.1416e-02
    1  00:00:09   7.4815e-02     11  FP      4.8007e-02   3.1416e-02
    2  00:00:09   7.4815e-02     12  SN      4.8007e-02   3.1416e-02
    2  00:00:09   7.4822e-02     13  FP      4.8003e-02   3.1416e-02
   20  00:00:10   7.9780e-02     14  HB      5.0113e-02   3.1416e-02
   23  00:00:10   8.1529e-02     15  SN      5.0881e-02   3.1416e-02
   23  00:00:10   8.1529e-02     16  BP      5.0881e-02   3.1416e-02
  828  00:00:15   8.6629e-01     17  UZ      4.7124e-01   3.1416e-02
 1349  00:00:19   1.3872e+00     18  EP      7.5398e-01   3.1416e-02
