
 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:00   1.3205e-01      1  EP      9.0690e-02   3.1416e-02
    1  00:00:00   1.3205e-01      2  SN      9.0690e-02   3.1416e-02
    1  00:00:00   1.3205e-01      3  BP      9.0690e-02   3.1416e-02
    5  00:00:00   1.2495e-01      4  HB      8.5516e-02   3.1416e-02
    7  00:00:00   1.1535e-01      5  SN      7.8481e-02   3.1416e-02
    7  00:00:00   1.1535e-01      6  BP      7.8481e-02   3.1416e-02
    8  00:00:00   1.0731e-01      7  SN      7.2552e-02   3.1416e-02
    8  00:00:00   1.0731e-01      8  BP      7.2552e-02   3.1416e-02
    9  00:00:00   9.8136e-02      9  HB      6.5741e-02   3.1416e-02
   11  00:00:00   7.2829e-02     10  HB      4.6461e-02   3.1416e-02
   12  00:00:00   6.3412e-02     11  SN      3.8950e-02   3.1416e-02
   12  00:00:00   6.3412e-02     12  BP      3.8950e-02   3.1416e-02
   13  00:00:00   6.0157e-02     13  SN      3.6276e-02   3.1416e-02
   13  00:00:00   6.0157e-02     14  BP      3.6276e-02   3.1416e-02
   14  00:00:00   4.9434e-02     15  HB      2.6989e-02   3.1416e-02
   15  00:00:00   4.0558e-02     16  SN      1.8138e-02   3.1416e-02
   15  00:00:00   4.0558e-02     17  BP      1.8138e-02   3.1416e-02
   18  00:00:00   3.1416e-02     18  EP     -2.6715e-16   3.1416e-02

 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:01   1.3205e-01     19  EP      9.0690e-02   3.1416e-02
    1  00:00:01   1.3259e-01     20  BP      9.1084e-02   3.1416e-02
    1  00:00:01   1.3287e-01     21  SN      9.1245e-02   3.1416e-02
    4  00:00:01   1.4439e-01     22  SN      9.9014e-02   3.1416e-02
    4  00:00:01   1.4439e-01     23  BP      9.9014e-02   3.1416e-02
    4  00:00:01   1.4585e-01     24  UZ      1.0000e-01   3.1416e-02
   20  00:00:01   2.9338e-01     25  EP      2.0000e-01   3.1416e-02
