
 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:00   4.7363e-01      1  EP      2.5062e-01   3.1416e-01
    1  00:00:00   4.7363e-01      2  SN      2.5062e-01   3.1416e-01
    1  00:00:00   4.7334e-01      3  FP      2.5029e-01   3.1416e-01
   22  00:00:01   5.4763e-01      4  SN      2.8416e-01   3.1416e-01
   22  00:00:01   5.4763e-01      5  BP      2.8416e-01   3.1416e-01
   42  00:00:02   6.9732e-01      6  UZ      3.5000e-01   3.1416e-01
   81  00:00:02   1.0359e+00      7  EP      5.0000e-01   3.1416e-01

 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:02   4.7363e-01      8  EP      2.5062e-01   3.1416e-01
    1  00:00:02   4.7363e-01      9  BP      2.5062e-01   3.1416e-01
    1  00:00:02   4.7403e-01     10  FP      2.5091e-01   3.1416e-01
    2  00:00:02   4.7403e-01     11  SN      2.5091e-01   3.1416e-01
    2  00:00:02   4.7415e-01     12  FP      2.5085e-01   3.1416e-01
   21  00:00:03   5.4763e-01     13  SN      2.8416e-01   3.1416e-01
   21  00:00:03   5.4763e-01     14  BP      2.8416e-01   3.1416e-01
   42  00:00:04   6.9732e-01     15  UZ      3.5000e-01   3.1416e-01
   80  00:00:05   1.0359e+00     16  EP      5.0000e-01   3.1416e-01
