
 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:00   6.8933e-02      1  EP      4.1118e-02   3.1416e-02
    1  00:00:00   6.8933e-02      2  BP      4.1118e-02   3.1416e-02
    1  00:00:00   6.8933e-02      3  SN      4.1118e-02   3.1416e-02
    1  00:00:00   6.8870e-02      4  FP      4.1073e-02   3.1416e-02
  120  00:00:01   1.5530e-01      5  UZ      7.8540e-02   3.1416e-02
  285  00:00:03   3.1779e-01      6  UZ      1.5708e-01   3.1416e-02
  446  00:00:05   4.7753e-01      7  UZ      2.3562e-01   3.1416e-02
  605  00:00:06   6.3691e-01      8  UZ      3.1416e-01   3.1416e-02
  765  00:00:08   7.9616e-01      9  EP      3.9270e-01   3.1416e-02

 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:08   6.8933e-02     10  EP      4.1118e-02   3.1416e-02
    1  00:00:09   6.8971e-02     11  FP      4.1142e-02   3.1416e-02
    5  00:00:09   6.8890e-02     12  SN      4.1058e-02   3.1416e-02
    5  00:00:09   6.8911e-02     13  FP      4.1056e-02   3.1416e-02
  121  00:00:10   1.5531e-01     14  UZ      7.8540e-02   3.1416e-02
  286  00:00:12   3.1780e-01     15  UZ      1.5708e-01   3.1416e-02
  446  00:00:14   4.7754e-01     16  UZ      2.3562e-01   3.1416e-02
  606  00:00:16   6.3691e-01     17  UZ      3.1416e-01   3.1416e-02
  765  00:00:18   7.9616e-01     18  EP      3.9270e-01   3.1416e-02
