
 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:00   6.3681e-02      1  EP      3.9168e-02   3.1416e-02
    1  00:00:00   6.3681e-02      2  SN      3.9168e-02   3.1416e-02
    1  00:00:00   6.3681e-02      3  FP      3.9168e-02   3.1416e-02
 1296  00:00:04   1.7196e-01      4  UZ      1.0000e-01   3.1416e-02
 2176  00:00:08   2.5881e-01      5  EP      1.5000e-01   3.1416e-02

 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:08   6.3681e-02      6  EP      3.9168e-02   3.1416e-02
    1  00:00:08   6.3681e-02      7  BP      3.9168e-02   3.1416e-02
    1  00:00:09   6.3682e-02      8  FP      3.9169e-02   3.1416e-02
    2  00:00:09   6.3682e-02      9  SN      3.9169e-02   3.1416e-02
    2  00:00:09   6.3682e-02     10  FP      3.9169e-02   3.1416e-02
 1296  00:00:15   1.7196e-01     11  UZ      1.0000e-01   3.1416e-02
 2176  00:00:19   2.5881e-01     12  EP      1.5000e-01   3.1416e-02
