
    STEP   DAMPING               NORMS              COMPUTATION TIMES
  IT SIT     GAMMA     ||d||     ||f||     ||U||   F(x)  DF(x)  SOLVE
   0                          0.00e+00  3.14e-02    0.0    0.0    0.0

 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:00   3.1416e-02      1  EP      0.0000e+00   3.1416e-02
   15  00:00:00   3.4452e-02      2  EP     -1.0000e-02   3.1416e-02

 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:00   3.1416e-02      3  EP      0.0000e+00   3.1416e-02
   27  00:00:00   4.1268e-02      4  SN      1.8922e-02   3.1416e-02
   27  00:00:00   4.1268e-02      5  BP      1.8922e-02   3.1416e-02
   40  00:00:00   5.0645e-02      6  SN      2.8089e-02   3.1416e-02
   40  00:00:00   5.0645e-02      7  BP      2.8089e-02   3.1416e-02
   41  00:00:00   5.0926e-02      8  SN      2.8341e-02   3.1416e-02
   41  00:00:00   5.0926e-02      9  BP      2.8341e-02   3.1416e-02
   54  00:00:01   6.2133e-02     10  SN      3.7905e-02   3.1416e-02
   54  00:00:01   6.2133e-02     11  BP      3.7905e-02   3.1416e-02
   58  00:00:01   6.5570e-02     12  SN      4.0697e-02   3.1416e-02
   58  00:00:01   6.5570e-02     13  BP      4.0697e-02   3.1416e-02
   81  00:00:01   8.6590e-02     14  SN      5.7056e-02   3.1416e-02
   81  00:00:01   8.6590e-02     15  BP      5.7056e-02   3.1416e-02
   85  00:00:01   9.0288e-02     16  SN      5.9854e-02   3.1416e-02
   85  00:00:01   9.0288e-02     17  BP      5.9854e-02   3.1416e-02
   97  00:00:01   1.0192e-01     18  SN      6.8556e-02   3.1416e-02
   97  00:00:01   1.0192e-01     19  BP      6.8556e-02   3.1416e-02
   98  00:00:01   1.0227e-01     20  SN      6.8818e-02   3.1416e-02
   98  00:00:01   1.0227e-01     21  BP      6.8818e-02   3.1416e-02
  109  00:00:02   1.1266e-01     22  SN      7.6501e-02   3.1416e-02
  109  00:00:02   1.1266e-01     23  BP      7.6501e-02   3.1416e-02
  112  00:00:02   1.1543e-01     24  UZ      7.8540e-02   3.1416e-02
  116  00:00:02   1.1931e-01     25  SN      8.1389e-02   3.1416e-02
  116  00:00:02   1.1931e-01     26  BP      8.1389e-02   3.1416e-02
  126  00:00:02   1.2916e-01     27  SN      8.8589e-02   3.1416e-02
  126  00:00:02   1.2916e-01     28  BP      8.8589e-02   3.1416e-02
  127  00:00:02   1.3024e-01     29  SN      8.9377e-02   3.1416e-02
  127  00:00:02   1.3024e-01     30  BP      8.9377e-02   3.1416e-02
  137  00:00:02   1.4036e-01     31  SN      9.6729e-02   3.1416e-02
  137  00:00:02   1.4036e-01     32  BP      9.6729e-02   3.1416e-02
  223  00:00:03   2.2435e-01     33  UZ      1.5708e-01   3.1416e-02
  334  00:00:03   3.3469e-01     34  UZ      2.3562e-01   3.1416e-02
  685  00:00:05   6.8492e-01     35  UZ      4.8381e-01   3.1416e-02
  889  00:00:06   8.8913e-01     36  EP      6.2832e-01   3.1416e-02
