
 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:00   6.0157e-02      1  EP      3.6276e-02   3.1416e-02
    1  00:00:00   6.0157e-02      2  SN      3.6276e-02   3.1416e-02
    1  00:00:00   6.0116e-02      3  FP      3.6237e-02   3.1416e-02
   19  00:00:00   6.6202e-02      4  SN      3.9353e-02   3.1416e-02
   19  00:00:00   6.6202e-02      5  BP      3.9353e-02   3.1416e-02
   45  00:00:00   8.6426e-02      6  HB      4.9972e-02   3.1416e-02
  101  00:00:00   1.3929e-01      7  UZ      7.8540e-02   3.1416e-02
  114  00:00:01   1.5158e-01      8  SN      8.5255e-02   3.1416e-02
  114  00:00:01   1.5158e-01      9  BP      8.5255e-02   3.1416e-02
  246  00:00:01   2.8202e-01     10  UZ      1.5708e-01   3.1416e-02
  389  00:00:03   4.2400e-01     11  UZ      2.3562e-01   3.1416e-02
  531  00:00:03   5.6578e-01     12  UZ      3.1416e-01   3.1416e-02
  673  00:00:04   7.0748e-01     13  EP      3.9270e-01   3.1416e-02

 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:04   6.0157e-02     14  EP      3.6276e-02   3.1416e-02
    1  00:00:04   6.0157e-02     15  BP      3.6276e-02   3.1416e-02
    1  00:00:04   6.0205e-02     16  FP      3.6309e-02   3.1416e-02
    2  00:00:04   6.0205e-02     17  SN      3.6309e-02   3.1416e-02
    2  00:00:04   6.0211e-02     18  FP      3.6302e-02   3.1416e-02
   18  00:00:05   6.6202e-02     19  SN      3.9353e-02   3.1416e-02
   18  00:00:05   6.6202e-02     20  BP      3.9353e-02   3.1416e-02
   45  00:00:05   8.6429e-02     21  HB      4.9974e-02   3.1416e-02
  101  00:00:05   1.3929e-01     22  UZ      7.8540e-02   3.1416e-02
  114  00:00:05   1.5158e-01     23  SN      8.5257e-02   3.1416e-02
  114  00:00:05   1.5158e-01     24  BP      8.5257e-02   3.1416e-02
  246  00:00:06   2.8202e-01     25  UZ      1.5708e-01   3.1416e-02
  388  00:00:07   4.2400e-01     26  UZ      2.3562e-01   3.1416e-02
  531  00:00:08   5.6578e-01     27  UZ      3.1416e-01   3.1416e-02
  672  00:00:09   7.0748e-01     28  EP      3.9270e-01   3.1416e-02
