
 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:00   8.7705e-02      1  EP      5.1717e-02   3.1416e-02
    1  00:00:00   8.7705e-02      2  SN      5.1717e-02   3.1416e-02
    1  00:00:00   8.7587e-02      3  FP      5.1680e-02   3.1416e-02
    2  00:00:00   8.7574e-02      4  SN      5.1708e-02   3.1416e-02
    2  00:00:00   8.7563e-02      5  FP      5.1712e-02   3.1416e-02
    3  00:00:00   8.7546e-02      6  SN      5.1711e-02   3.1416e-02
    3  00:00:00   8.7506e-02      7  FP      5.1710e-02   3.1416e-02
 1812  00:00:09   9.5835e-01      8  UZ      5.4271e-01   3.1416e-02
 2115  00:00:12   1.1099e+00      9  EP      6.2832e-01   3.1416e-02

 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:12   8.7705e-02     10  EP      5.1717e-02   3.1416e-02
    1  00:00:12   8.7705e-02     11  BP      5.1717e-02   3.1416e-02
    1  00:00:12   8.7822e-02     12  FP      5.1754e-02   3.1416e-02
    2  00:00:13   8.8107e-02     13  SN      5.1909e-02   3.1416e-02
    2  00:00:13   8.7844e-02     14  FP      5.1721e-02   3.1416e-02
 1885  00:00:24   1.0060e+00     15  UZ      5.4271e-01   3.1416e-02
 2202  00:00:26   1.1649e+00     16  EP      6.2832e-01   3.1416e-02
