
 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:00   5.1837e-02      1  EP      2.9156e-02   3.1416e-02
    1  00:00:00   5.1837e-02      2  SN      2.9156e-02   3.1416e-02
    1  00:00:00   5.1815e-02      3  FP      2.9131e-02   3.1416e-02
  144  00:00:00   1.6611e-01      4  UZ      7.8540e-02   3.1416e-02
  291  00:00:01   3.1038e-01      5  UZ      1.5708e-01   3.1416e-02
  440  00:00:02   4.5761e-01      6  UZ      2.3562e-01   3.1416e-02
  589  00:00:03   6.0633e-01      7  UZ      3.1416e-01   3.1416e-02
  738  00:00:04   7.5564e-01      8  EP      3.9270e-01   3.1416e-02

 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:04   5.1837e-02      9  EP      2.9156e-02   3.1416e-02
    1  00:00:04   5.1837e-02     10  BP      2.9156e-02   3.1416e-02
    1  00:00:04   5.1870e-02     11  FP      2.9177e-02   3.1416e-02
    2  00:00:04   5.1870e-02     12  SN      2.9177e-02   3.1416e-02
    2  00:00:04   5.1882e-02     13  FP      2.9172e-02   3.1416e-02
  144  00:00:05   1.6611e-01     14  UZ      7.8540e-02   3.1416e-02
  291  00:00:06   3.1038e-01     15  UZ      1.5708e-01   3.1416e-02
  439  00:00:07   4.5761e-01     16  UZ      2.3562e-01   3.1416e-02
  588  00:00:08   6.0633e-01     17  UZ      3.1416e-01   3.1416e-02
  738  00:00:10   7.5564e-01     18  EP      3.9270e-01   3.1416e-02
