
 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:00   7.8665e-02      1  EP      5.0996e-02   3.1416e-02
    1  00:00:00   7.8665e-02      2  HB      5.0996e-02   3.1416e-02
    1  00:00:00   7.8665e-02      3  BP      5.0996e-02   3.1416e-02
    1  00:00:00   7.8568e-02      4  FP      5.0920e-02   3.1416e-02
   56  00:00:00   1.1998e-01      5  UZ      7.8540e-02   3.1416e-02
  180  00:00:01   2.4075e-01      6  UZ      1.5708e-01   3.1416e-02
  301  00:00:01   3.6146e-01      7  UZ      2.3562e-01   3.1416e-02
  422  00:00:02   4.8211e-01      8  UZ      3.1416e-01   3.1416e-02
  543  00:00:02   6.0273e-01      9  EP      3.9270e-01   3.1416e-02

 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:02   7.8665e-02     10  EP      5.0996e-02   3.1416e-02
    1  00:00:02   7.8665e-02     11  BP      5.0996e-02   3.1416e-02
    1  00:00:02   7.8859e-02     12  FP      5.1141e-02   3.1416e-02
    2  00:00:02   7.8859e-02     13  SN      5.1141e-02   3.1416e-02
    2  00:00:02   7.8852e-02     14  FP      5.1132e-02   3.1416e-02
    4  00:00:03   7.9021e-02     15  BP      5.1246e-02   3.1416e-02
    4  00:00:03   7.9022e-02     16  SN      5.1247e-02   3.1416e-02
   56  00:00:03   1.1998e-01     17  UZ      7.8540e-02   3.1416e-02
  179  00:00:04   2.4075e-01     18  UZ      1.5708e-01   3.1416e-02
  301  00:00:04   3.6146e-01     19  UZ      2.3562e-01   3.1416e-02
  422  00:00:06   4.8211e-01     20  UZ      3.1416e-01   3.1416e-02
  543  00:00:07   6.0273e-01     21  EP      3.9270e-01   3.1416e-02
